student_id,mental_health_rating,exam_anxiety_score,stress_level,sleep_hours,diet_quality,exercise_frequency,exam_score,Pass_Fail
111140,8.2,5,7.4,8.4,Fair,6,93,1
111142,5.6,7,2.5,4.7,Fair,6,94,1
111146,4.6,10,6.1,7.4,Good,7,79,1
111154,5.4,10,2.5,5.7,Poor,7,90,1
111158,7.4,8,3.9,7.8,Good,6,99,1
111160,7.2,5,3.8,8.7,Fair,4,100,1
111164,7.2,6,1.9,5.4,Good,3,100,1
111168,10.0,10,5.4,5.5,Good,7,96,1
111170,6.1,10,6.8,8.6,Fair,1,71,1
111175,7.8,6,5.3,7.7,Good,7,95,1
111183,5.9,6,6.2,6.9,Fair,2,93,1
111201,7.4,10,10.0,8.7,Fair,7,94,1
111207,7.0,10,6.1,7.7,Poor,5,66,1
111216,5.5,5,4.4,4.7,Good,1,80,1
111220,4.3,9,4.2,7.7,Good,4,100,1
111222,4.7,5,6.1,6.9,Good,2,93,1
111223,8.9,8,5.4,5.6,Poor,1,92,1
111236,5.2,6,4.0,6.9,Fair,2,97,1
111242,8.7,8,3.7,8.9,Good,7,96,1
111252,2.6,10,2.3,8.3,Good,6,80,1
111266,5.6,7,8.4,6.9,Good,4,98,1
111297,6.9,5,5.7,6.4,Good,3,100,1
111300,8.0,10,2.0,6.3,Poor,4,91,1
111301,8.9,10,4.5,8.8,Good,6,91,1
111303,7.3,8,3.9,6.2,Good,6,78,1
111305,5.2,9,5.3,6.8,Good,1,69,1
111316,8.9,8,8.8,6.4,Fair,6,95,1
111318,7.5,10,4.1,9.0,Fair,4,100,1
111325,4.9,10,4.2,8.1,Good,0,94,1
111326,9.6,5,5.1,7.1,Good,3,98,1
111340,6.9,8,2.0,5.8,Good,4,100,1
111347,9.6,9,1.4,8.1,Fair,5,97,1
111348,9.7,5,6.3,7.7,Good,5,100,1
111349,5.1,9,5.1,9.6,Good,4,94,1
111350,9.5,9,5.4,8.2,Good,3,89,1
111369,3.5,10,4.5,6.3,Good,1,100,1
111376,4.0,10,3.7,6.7,Good,7,91,1
111379,8.0,10,3.1,6.8,Good,1,100,1
111384,5.2,10,8.1,7.3,Good,3,100,1
111388,10.0,6,3.8,6.2,Good,4,83,1
111391,8.3,7,6.9,4.4,Fair,6,99,1
111397,3.6,10,3.0,6.8,Good,3,76,1
111400,3.9,10,5.2,6.8,Good,3,100,1
111416,3.1,10,6.0,4.2,Good,6,84,1
111418,4.5,7,3.5,7.1,Fair,5,100,1
111421,10.0,5,2.5,8.9,Fair,4,92,1
111423,10.0,5,6.8,7.9,Fair,5,100,1
111433,3.9,9,1.2,5.5,Poor,4,95,1
111434,6.6,5,6.8,6.6,Fair,7,76,1
111437,8.0,10,6.4,4.0,Good,0,94,1
111447,3.8,5,3.7,10.5,Good,2,100,1
111464,9.2,6,4.4,6.6,Good,2,98,1
111465,6.9,6,6.2,7.2,Fair,7,93,1
111478,9.3,10,6.0,5.7,Fair,5,100,1
111480,8.2,10,5.2,8.1,Fair,7,93,1
111481,7.6,8,6.0,6.6,Fair,3,100,1
111482,7.0,10,5.0,6.0,Poor,0,98,1
111483,7.1,10,3.9,6.0,Good,1,100,1
111497,5.5,10,6.8,4.1,Good,4,100,1
111505,8.7,10,2.1,6.9,Good,5,76,1
111515,5.5,7,7.1,5.5,Poor,1,100,1
111518,7.7,8,6.3,5.3,Good,3,90,1
111520,7.9,10,5.1,9.8,Fair,2,64,1
111541,5.1,10,4.1,6.7,Fair,6,100,1
111542,7.6,9,1.0,5.7,Fair,2,76,1
111545,7.3,10,5.5,8.8,Good,7,91,1
111551,7.3,5,2.9,9.2,Good,6,100,1
111558,7.0,10,6.0,5.5,Good,1,79,1
111561,7.199999999999999,8,8.3,4.0,Poor,2,83,1
111581,6.3,7,5.3,5.1,Good,4,90,1
111582,10.0,5,4.0,10.1,Good,3,86,1
111588,7.7,9,4.4,8.8,Good,5,92,1
111591,8.9,10,5.6,7.1,Fair,4,61,1
111592,9.6,10,3.0,7.7,Fair,0,84,1
111596,5.5,10,7.1,8.7,Good,1,92,1
111601,6.0,10,5.2,4.9,Poor,6,92,1
111606,5.5,10,5.4,7.1,Fair,6,81,1
111615,10.0,8,5.1,7.6,Good,6,100,1
111616,10.0,10,2.9,10.9,Poor,6,100,1
111629,7.7,8,6.0,6.5,Good,3,71,1
111632,5.6,10,4.2,8.9,Good,4,99,1
111633,4.8,8,5.1,6.3,Good,6,94,1
111643,7.9,10,5.3,9.0,Good,1,96,1
111644,8.4,10,2.8,7.0,Poor,4,73,1
111647,6.6,10,7.2,5.0,Fair,2,68,1
111654,5.9,10,5.9,5.6,Poor,4,83,1
111663,5.5,10,5.8,6.1,Poor,2,66,1
111666,4.3,8,6.8,7.4,Fair,3,100,1
111679,7.3,10,2.8,8.2,Good,2,100,1
111682,5.6,9,3.2,7.8,Good,5,88,1
111686,7.5,10,2.5,7.2,Fair,7,86,1
111689,5.3,7,7.4,6.5,Good,0,79,1
111692,10.0,10,4.7,6.9,Good,1,74,1
111694,6.7,10,2.6,5.6,Fair,7,82,1
111707,7.1,10,5.7,5.5,Fair,4,100,1
111711,6.4,5,2.3,6.0,Good,7,100,1
111734,10.0,10,3.2,6.3,Poor,2,67,1
111736,5.9,10,3.4,7.4,Fair,0,100,1
111738,6.3,10,8.3,9.7,Fair,6,67,1
111746,1.7,7,4.6,8.3,Fair,2,87,1
111754,7.9,9,9.2,5.9,Fair,1,99,1
111767,2.5,10,6.1,7.0,Good,6,100,1
111769,7.4,5,5.4,7.1,Good,5,100,1
111770,4.0,10,2.5,7.5,Fair,2,74,1
111778,10.0,10,6.7,5.2,Good,0,88,1
111779,7.8,5,6.5,6.0,Fair,0,94,1
111787,4.2,6,5.7,5.4,Fair,6,82,1
111793,6.1,10,6.4,8.0,Fair,0,93,1
111795,4.8,10,8.5,4.9,Good,3,85,1
111807,5.9,10,5.9,7.0,Poor,3,100,1
111818,5.0,8,5.3,10.3,Fair,1,75,1
111820,3.8,9,5.2,8.7,Poor,4,100,1
111823,10.0,7,4.9,5.9,Poor,4,87,1
111828,5.0,8,8.0,6.8,Good,4,75,1
111832,9.6,5,7.0,6.0,Good,0,94,1
111837,4.3,10,9.6,7.3,Fair,5,100,1
111839,6.2,10,4.2,6.9,Poor,5,86,1
111856,8.9,5,4.8,5.4,Good,1,99,1
111869,9.1,10,3.4,6.9,Fair,3,100,1
111871,5.6,7,4.2,7.2,Good,3,100,1
111875,9.9,10,7.7,4.2,Fair,6,85,1
111886,7.7,10,6.0,7.0,Good,1,64,1
111888,7.5,9,8.8,8.1,Fair,4,100,1
111889,3.4,10,6.7,8.1,Fair,7,67,1
111890,6.6,10,6.1,8.0,Good,1,67,1
111902,7.5,10,8.2,8.1,Good,4,95,1
111906,5.5,9,2.1,6.5,Good,1,96,1
111908,10.0,8,3.3,8.1,Good,1,98,1
111910,6.2,10,5.7,10.9,Fair,0,87,1
111917,7.4,10,4.8,7.8,Good,1,68,1
111918,4.7,9,4.2,11.7,Good,4,99,1
111921,5.1,8,4.8,6.0,Fair,2,75,1
111923,9.1,10,6.0,6.8,Fair,3,78,1
111927,9.7,7,4.6,7.6,Fair,5,98,1
111929,6.1,8,5.3,7.1,Fair,5,97,1
111930,8.0,10,6.4,7.6,Fair,3,96,1
111945,6.5,10,2.7,7.7,Good,1,100,1
111948,6.1,5,7.8,7.9,Good,3,78,1
111953,6.7,10,5.3,6.2,Good,0,81,1
111955,7.3,9,6.2,8.1,Poor,3,86,1
111958,5.0,8,10.0,5.7,Fair,6,81,1
111962,6.9,10,5.8,5.4,Good,6,97,1
111963,3.4000000000000004,10,8.8,8.3,Fair,5,93,1
111965,7.6,6,5.7,5.5,Fair,5,100,1
111973,4.3,10,5.7,7.0,Good,1,96,1
111984,5.7,5,7.3,8.4,Fair,7,87,1
111990,9.1,10,6.7,8.2,Good,4,85,1
111998,8.3,10,3.3,8.9,Fair,0,100,1
112004,8.1,7,2.6,8.7,Fair,5,100,1
112016,7.3,10,4.9,7.0,Good,2,100,1
112017,9.6,10,6.3,7.2,Fair,3,92,1
112019,9.5,10,5.8,4.5,Poor,4,66,1
112024,5.1,10,4.2,7.0,Good,0,87,1
112027,7.4,5,8.5,5.9,Fair,0,77,1
112034,5.4,6,1.0,6.3,Fair,5,100,1
112035,8.9,10,7.0,7.7,Poor,7,81,1
112037,6.4,10,5.3,7.4,Fair,5,100,1
112041,7.7,9,6.8,9.3,Fair,1,100,1
112042,6.2,10,3.0,5.6,Good,1,69,1
112049,8.4,10,5.9,8.5,Good,7,60,1
112053,10.0,7,1.7,7.1,Good,1,100,1
112055,7.7,10,5.5,7.9,Poor,5,56,0
112060,8.0,9,4.5,6.8,Poor,0,97,1
112073,9.1,10,4.3,7.4,Fair,2,100,1
112075,4.5,10,7.6,7.2,Good,2,89,1
112080,8.1,6,2.2,8.4,Good,2,100,1
112082,5.6,7,3.0,10.4,Fair,1,92,1
112084,8.8,8,9.0,7.5,Fair,1,63,1
112085,4.5,10,2.1,8.8,Good,0,100,1
112095,5.8,6,5.7,5.5,Good,7,73,1
112096,10.0,10,4.7,8.8,Good,6,100,1
112103,9.3,10,6.1,6.8,Fair,2,71,1
112105,9.7,10,5.3,8.0,Good,6,100,1
112130,4.3,7,5.2,6.1,Good,6,84,1
112142,3.1,10,1.0,5.1,Poor,4,96,1
112143,4.6,10,4.2,7.3,Good,7,67,1
112158,6.5,10,5.7,8.0,Fair,4,79,1
112160,6.5,10,6.0,5.3,Good,2,99,1
112166,9.1,10,2.4,9.7,Poor,4,74,1
112168,9.2,10,6.9,6.3,Good,5,100,1
112176,6.7,7,7.7,6.8,Poor,0,97,1
112180,6.3,5,6.0,7.2,Poor,2,100,1
112183,5.6,6,7.0,7.1,Good,2,100,1
112189,5.5,10,4.6,7.1,Fair,4,91,1
112190,8.7,6,4.5,9.8,Good,4,77,1
112198,9.7,10,6.1,9.0,Good,2,97,1
112207,3.3,10,6.5,6.9,Good,2,80,1
112211,6.1,8,1.9,8.7,Fair,1,98,1
112215,5.9,8,4.6,5.9,Poor,0,100,1
112224,4.5,5,8.8,8.0,Good,7,100,1
112225,7.4,5,2.3,5.8,Fair,2,100,1
112232,9.0,10,6.4,5.5,Poor,1,78,1
112240,7.8,8,5.5,9.2,Good,2,98,1
112244,7.4,9,1.8,6.4,Fair,6,95,1
112256,6.4,10,5.4,4.3,Fair,6,60,1
112259,8.9,9,4.6,6.1,Good,5,81,1
112264,10.0,5,4.2,4.0,Poor,7,95,1
112265,6.7,10,4.1,6.5,Fair,4,100,1
112275,5.5,8,3.3,5.2,Good,5,100,1
112281,5.5,5,3.4,6.2,Good,7,85,1
112283,7.2,10,5.2,7.1,Poor,5,86,1
112285,5.8,10,5.9,7.6,Good,4,84,1
112289,2.7,9,4.7,6.6,Good,4,78,1
112290,9.5,10,5.6,7.6,Fair,7,100,1
112291,9.1,6,5.4,7.3,Poor,6,90,1
112293,7.4,7,1.7,7.0,Fair,0,92,1
112298,4.9,8,8.9,4.9,Good,2,88,1
112303,9.6,10,6.0,4.6,Good,6,94,1
112307,7.3,10,5.8,6.2,Fair,5,100,1
112313,6.9,5,4.7,5.1,Poor,3,92,1
112314,6.7,8,3.3,5.5,Fair,4,96,1
112322,7.2,8,4.9,7.7,Good,7,92,1
112328,6.5,10,6.9,7.0,Poor,3,75,1
112330,7.4,10,5.3,7.2,Poor,6,100,1
112344,5.8,10,9.2,7.5,Good,5,73,1
112347,3.3,8,7.6,9.4,Fair,7,100,1
112354,5.2,9,6.9,7.6,Fair,5,95,1
112356,6.5,6,4.1,6.2,Fair,6,83,1
112361,8.9,10,4.1,6.5,Good,3,96,1
112364,10.0,5,5.1,9.3,Fair,4,85,1
112367,5.4,6,5.4,5.4,Good,2,100,1
112368,4.4,6,10.0,6.9,Good,7,100,1
112407,4.0,7,4.3,6.4,Fair,4,100,1
112408,7.800000000000001,6,7.2,9.7,Fair,1,93,1
112411,7.3,8,2.8,6.8,Good,0,100,1
112416,10.0,7,5.4,5.4,Good,3,93,1
112424,5.3,5,1.0,10.3,Good,5,96,1
112427,8.2,5,4.0,6.9,Good,3,91,1
112431,5.4,6,4.2,8.5,Good,7,88,1
112436,3.4,6,2.9,6.9,Poor,1,93,1
112445,6.4,8,8.6,5.0,Good,0,83,1
112451,6.1,9,1.8,7.5,Fair,4,95,1
112462,4.4,7,9.8,7.0,Fair,4,86,1
112467,3.6,10,8.0,4.0,Good,5,92,1
112480,9.7,9,4.9,5.8,Poor,4,90,1
112483,7.9,10,6.7,7.8,Poor,0,87,1
112484,7.300000000000001,10,9.4,5.3,Good,5,100,1
112489,7.5,8,5.9,8.9,Good,3,92,1
112492,6.9,10,5.6,8.4,Fair,3,88,1
112493,10.0,10,7.0,7.2,Fair,1,84,1
112494,7.4,7,6.0,8.2,Poor,4,100,1
112499,8.7,7,6.5,5.4,Fair,6,92,1
112505,8.8,10,4.8,8.5,Good,1,97,1
112511,6.2,10,2.9,6.6,Fair,1,94,1
112518,5.5,10,9.3,6.8,Good,2,85,1
112519,7.5,10,4.5,8.5,Poor,5,92,1
112527,8.0,9,7.1,4.0,Fair,4,63,1
112531,4.2,5,7.8,6.7,Fair,6,85,1
112532,9.0,10,7.3,5.4,Poor,0,80,1
112533,5.4,10,4.9,7.7,Fair,0,79,1
112547,4.6,5,6.1,8.1,Good,7,99,1
112551,6.3,9,5.0,6.2,Good,5,69,1
112564,5.8,10,5.2,8.6,Fair,7,99,1
112572,3.9,5,5.6,8.5,Fair,3,81,1
112583,5.6,5,4.6,5.8,Good,2,97,1
112585,5.6,10,5.8,9.3,Good,6,100,1
112586,7.9,10,5.9,8.6,Fair,0,65,1
112588,6.1,5,6.4,9.2,Fair,6,94,1
112597,10.0,10,5.4,5.7,Fair,1,97,1
112600,4.4,10,6.7,7.1,Fair,2,100,1
112601,7.9,9,3.7,6.5,Poor,6,90,1
112603,6.6,10,7.5,7.0,Fair,4,100,1
112613,5.7,10,5.6,4.0,Good,1,68,1
112614,4.8,9,3.1,5.3,Good,4,98,1
112625,5.8,10,10.0,6.5,Good,5,75,1
112626,6.3,10,4.1,8.7,Fair,3,81,1
112629,5.9,10,2.1,8.1,Fair,6,100,1
112640,5.8,10,5.6,8.4,Good,5,83,1
112645,5.7,10,4.3,7.0,Good,3,96,1
112647,8.4,8,5.0,7.6,Good,2,100,1
112657,8.3,7,9.6,5.3,Fair,5,82,1
112669,7.5,8,4.2,8.6,Fair,4,100,1
112679,8.6,10,6.6,4.7,Good,1,97,1
112681,6.1,6,7.8,5.4,Fair,6,98,1
112684,8.4,9,2.9,7.7,Fair,5,100,1
112685,2.1,10,4.9,5.0,Fair,4,98,1
112691,5.6,10,5.8,7.2,Good,5,72,1
112692,7.9,7,4.1,9.6,Good,4,100,1
112694,6.5,10,4.6,7.5,Poor,2,100,1
112701,8.2,8,6.4,6.0,Fair,5,64,1
112702,6.4,10,4.4,6.7,Fair,6,100,1
112705,7.800000000000001,8,9.0,6.3,Poor,0,59,0
112715,4.6,5,4.3,9.0,Fair,5,100,1
112718,8.8,9,4.2,4.4,Poor,3,71,1
112721,4.7,10,3.7,8.1,Good,5,86,1
112729,8.5,8,4.5,7.4,Fair,5,100,1
112730,6.0,10,2.8,9.5,Good,4,88,1
112731,8.4,7,6.6,5.6,Good,0,93,1
112738,6.3,10,7.9,7.6,Good,0,85,1
112740,7.5,8,5.7,4.0,Poor,1,99,1
112745,4.3,6,4.1,5.6,Good,0,100,1
112751,9.5,9,4.6,8.0,Fair,1,93,1
112755,5.3,9,2.8,7.4,Good,4,85,1
112762,7.8,10,3.8,7.2,Fair,4,98,1
112768,7.9,10,1.0,7.6,Fair,7,99,1
112773,7.6,5,3.2,8.5,Good,5,92,1
112774,6.6,10,5.3,6.2,Fair,5,99,1
112775,10.0,5,5.4,6.9,Fair,4,100,1
112778,7.9,5,5.3,7.0,Fair,2,83,1
112784,4.2,10,2.8,6.9,Good,0,96,1
112785,7.2,8,7.0,4.7,Good,1,100,1
112788,5.0,10,1.4,7.6,Good,5,82,1
112797,7.9,10,5.7,7.4,Good,7,96,1
112804,6.1,5,6.6,5.4,Good,3,95,1
112836,4.5,10,4.3,6.7,Poor,2,93,1
112839,8.6,5,5.8,4.0,Fair,2,100,1
112851,6.7,10,7.8,7.0,Good,1,90,1
112857,10.0,10,6.8,7.5,Good,1,77,1
112860,7.8,9,3.4,8.4,Poor,6,85,1
112864,5.8,10,5.4,8.4,Good,0,66,1
112865,8.2,8,3.3,6.6,Good,6,89,1
112868,9.0,8,6.6,8.9,Poor,2,69,1
112874,6.0,10,6.0,8.6,Fair,1,65,1
112879,7.4,10,7.3,7.1,Fair,4,97,1
112915,6.5,7,8.4,10.6,Good,3,91,1
112921,9.2,5,6.4,4.5,Good,4,94,1
112923,9.0,10,5.2,5.8,Good,2,96,1
112924,7.9,6,3.0,6.5,Good,7,97,1
112925,3.3,9,3.5,7.5,Good,0,64,1
112927,10.0,9,5.1,10.3,Good,4,98,1
112943,8.5,6,4.4,4.1,Fair,4,89,1
112945,6.9,9,3.7,6.5,Fair,4,100,1
112951,3.6,5,6.3,7.5,Fair,3,87,1
112952,10.0,10,4.3,5.0,Poor,5,93,1
112953,6.7,10,4.8,4.8,Good,3,100,1
112957,7.300000000000001,10,7.6,5.4,Good,7,95,1
112959,7.5,7,8.4,6.5,Good,0,70,1
112962,6.2,6,7.3,9.0,Poor,5,100,1
112968,5.9,10,7.5,8.6,Good,3,95,1
112971,6.8,6,6.6,5.4,Fair,6,67,1
112975,7.0,10,7.3,5.9,Poor,7,81,1
112979,10.0,5,5.1,9.7,Good,5,92,1
112993,9.6,9,6.4,5.9,Fair,4,100,1
112997,7.9,8,3.2,7.8,Good,1,100,1
113000,7.9,10,3.8,5.5,Good,4,94,1
113004,9.2,9,5.9,8.0,Poor,0,49,0
113025,5.2,5,2.8,7.9,Good,0,99,1
113039,7.6,6,3.8,6.7,Good,0,100,1
113041,9.3,10,6.3,6.2,Fair,5,61,1
113054,7.4,10,4.1,5.1,Good,4,70,1
113058,10.0,9,3.0,5.7,Fair,1,100,1
113064,6.9,10,6.6,7.7,Good,2,84,1
113070,5.5,7,7.2,7.8,Poor,0,94,1
113081,8.3,10,4.0,7.9,Good,3,98,1
113087,7.0,10,6.7,6.7,Good,4,98,1
113089,7.199999999999999,10,8.6,4.0,Good,3,62,1
113091,8.6,10,1.3,5.5,Good,3,98,1
113100,3.3,7,8.6,7.2,Good,7,91,1
113102,6.8,9,6.3,6.4,Good,3,100,1
113104,8.2,10,4.4,6.2,Fair,0,81,1
113110,7.7,10,2.5,7.7,Good,4,81,1
113121,8.2,5,10.0,9.4,Fair,6,100,1
113123,5.7,10,1.7,5.1,Good,1,100,1
113127,8.3,10,8.5,6.4,Poor,4,100,1
113134,6.8,6,1.8,5.3,Fair,6,100,1
113141,8.9,10,4.4,5.3,Good,6,90,1
113145,9.9,8,3.6,6.7,Fair,7,95,1
113146,6.6,9,8.9,6.3,Fair,1,99,1
113161,5.6,10,5.5,6.7,Good,1,82,1
113162,5.9,10,2.3,7.5,Poor,3,97,1
113163,6.4,10,5.4,7.8,Fair,4,77,1
113164,7.5,10,4.0,4.0,Fair,1,99,1
113171,9.0,5,5.5,8.2,Good,5,96,1
113177,5.2,6,6.7,7.0,Good,4,98,1
113181,5.7,10,6.5,8.4,Good,3,100,1
113185,10.0,10,5.4,4.5,Fair,6,88,1
113190,9.2,10,5.0,8.1,Fair,3,100,1
113191,6.8,6,2.0,10.7,Fair,1,100,1
113206,10.0,8,4.4,8.4,Fair,5,100,1
113211,7.0,10,8.9,4.2,Good,1,72,1
113223,4.8,10,4.2,6.2,Good,3,100,1
113229,6.8,6,5.2,6.7,Poor,6,100,1
113233,6.4,9,7.5,4.7,Poor,1,81,1
113235,5.1,5,3.5,5.5,Good,7,80,1
113241,10.0,9,5.5,8.8,Fair,4,99,1
113251,10.0,8,6.7,6.2,Fair,6,99,1
113263,5.7,10,5.5,5.6,Fair,3,100,1
113264,8.6,10,6.2,8.7,Poor,4,96,1
113265,5.7,10,5.4,7.8,Good,3,96,1
113292,8.1,7,6.5,6.5,Good,6,100,1
113315,6.4,5,7.2,8.0,Fair,4,100,1
113324,3.9,10,7.9,8.6,Poor,0,91,1
113327,6.5,7,8.4,6.5,Good,3,95,1
113329,7.5,10,1.6,6.4,Fair,4,89,1
113330,5.7,10,9.8,9.3,Good,1,100,1
113331,5.9,10,8.2,8.8,Good,1,91,1
113337,7.0,10,2.9,4.9,Poor,5,100,1
113345,10.0,10,7.4,7.2,Fair,3,80,1
113346,1.2,10,1.0,5.9,Fair,4,70,1
113347,9.1,10,7.7,8.5,Fair,3,76,1
113354,3.7,10,5.3,8.8,Good,6,100,1
113367,9.9,10,1.4,9.0,Fair,4,100,1
113381,8.2,6,4.5,7.6,Good,5,100,1
113386,7.699999999999999,10,9.3,9.6,Good,2,79,1
113387,7.3,6,5.3,5.9,Good,5,95,1
113395,6.9,10,3.6,7.4,Fair,3,100,1
113405,9.2,9,6.5,5.3,Good,2,100,1
113415,5.5,5,5.4,8.6,Poor,4,93,1
113420,8.9,10,3.2,6.1,Good,1,97,1
113424,5.1,6,4.7,5.6,Good,3,83,1
113426,7.0,10,4.4,4.9,Good,7,79,1
113433,8.6,8,4.0,9.2,Good,3,79,1
113435,7.9,8,7.9,5.8,Good,4,90,1
113436,10.0,6,2.8,7.8,Fair,3,93,1
113438,7.6,10,4.8,6.8,Good,4,96,1
113443,4.9,10,8.8,5.7,Good,7,65,1
113447,9.2,6,2.9,6.7,Fair,0,100,1
113455,4.9,10,5.7,7.5,Fair,3,82,1
113462,4.8,9,5.1,6.1,Good,3,96,1
113466,8.9,10,6.1,6.7,Poor,3,94,1
113481,8.2,10,6.5,7.9,Fair,7,94,1
113482,5.7,7,5.4,9.8,Good,7,100,1
113483,6.2,10,6.7,8.5,Fair,4,72,1
113487,9.6,5,6.1,9.4,Poor,1,82,1
113495,9.0,6,6.5,7.6,Fair,5,100,1
113505,7.2,10,4.8,7.8,Fair,7,56,0
113520,3.7,10,9.1,6.8,Fair,7,99,1
113524,4.7,5,5.4,6.5,Poor,2,82,1
113528,7.7,9,4.3,6.5,Fair,7,100,1
113530,6.6,10,3.2,8.5,Poor,7,99,1
113537,6.1,5,6.5,4.0,Fair,6,87,1
113540,4.7,8,6.9,6.3,Fair,4,95,1
113542,10.0,9,6.3,7.3,Good,7,90,1
113543,5.0,6,5.0,6.7,Poor,4,98,1
113544,5.4,5,6.5,6.3,Good,5,97,1
113553,7.300000000000001,10,7.8,7.7,Good,0,100,1
113558,7.1,10,3.6,5.0,Good,6,77,1
113564,9.6,10,8.1,9.8,Fair,4,96,1
113566,5.9,10,4.6,6.3,Good,5,100,1
113568,6.9,10,6.7,8.2,Good,7,71,1
113569,6.1,6,3.2,9.1,Good,5,100,1
113572,10.0,6,2.2,8.1,Good,5,94,1
113574,4.8,6,6.5,9.1,Good,2,98,1
113577,8.6,6,3.2,8.4,Fair,7,100,1
113586,6.3,10,8.2,8.3,Good,6,96,1
113587,6.2,6,3.0,8.8,Good,5,97,1
113601,8.3,8,4.8,8.4,Good,2,97,1
113607,7.6,7,4.4,6.7,Good,4,89,1
113613,6.8,10,1.8,5.3,Poor,6,93,1
113617,6.9,10,5.3,6.8,Fair,1,89,1
113618,7.5,10,6.1,5.2,Good,1,96,1
113620,7.6,10,9.1,7.0,Fair,4,99,1
113626,8.2,6,4.2,9.7,Fair,5,100,1
113635,7.6,9,5.0,8.1,Poor,3,93,1
113643,10.0,10,1.0,8.9,Fair,3,100,1
113644,8.2,8,6.2,7.7,Poor,5,79,1
113660,8.1,10,1.5,4.7,Fair,5,69,1
113673,4.9,10,4.5,8.7,Fair,1,88,1
113677,6.2,7,3.8,5.8,Good,2,81,1
113678,10.0,10,4.3,5.2,Poor,2,67,1
113682,8.8,10,6.2,6.7,Good,7,92,1
113700,8.6,9,5.4,4.0,Good,4,100,1
113701,8.3,7,6.3,8.0,Fair,6,80,1
113708,6.7,5,4.5,7.5,Good,2,83,1
113717,6.5,7,4.9,6.3,Poor,0,100,1
113718,10.0,5,4.9,8.3,Good,2,78,1
113720,6.2,10,5.6,6.5,Fair,0,63,1
113725,5.1,10,7.1,9.5,Good,6,88,1
113729,6.0,8,1.2,7.8,Fair,4,100,1
113734,10.0,10,9.0,8.4,Fair,1,74,1
113736,8.8,10,8.3,6.7,Good,5,100,1
113740,6.2,5,6.6,8.0,Fair,4,95,1
113750,3.3,10,8.6,6.2,Fair,4,70,1
113766,8.9,10,5.3,7.8,Good,0,75,1
113781,9.3,7,4.8,5.3,Good,7,81,1
113783,4.3,8,6.9,8.4,Good,7,90,1
113791,6.8,10,5.0,4.9,Poor,3,100,1
113797,8.3,10,2.2,8.7,Poor,5,100,1
113819,8.1,5,6.6,5.9,Fair,5,91,1
113820,9.5,10,2.0,8.3,Fair,0,90,1
113821,4.2,6,4.4,5.0,Good,0,86,1
113824,7.5,7,8.2,8.6,Good,1,97,1
113825,6.8,10,4.0,6.4,Fair,3,98,1
113829,4.0,7,6.0,6.2,Fair,4,100,1
113830,2.5,9,7.9,6.3,Fair,1,78,1
113831,8.3,8,7.0,6.3,Fair,3,95,1
113835,6.9,8,6.8,5.1,Fair,7,100,1
113843,2.4,10,5.9,7.5,Fair,6,90,1
113852,5.2,10,1.0,8.2,Fair,6,97,1
113866,3.6,10,4.8,6.5,Poor,4,87,1
113867,7.0,7,1.9,9.2,Good,7,100,1
113869,8.4,10,7.2,6.2,Poor,3,98,1
113873,4.8,8,8.6,8.6,Poor,4,89,1
113888,4.9,9,1.0,6.9,Good,1,95,1
113897,9.1,10,2.5,9.0,Fair,3,77,1
113901,6.5,10,3.1,9.5,Fair,2,96,1
113903,8.6,5,4.0,6.8,Good,6,98,1
113936,2.7,10,10.0,6.0,Fair,3,78,1
113937,6.5,9,1.6,4.0,Good,4,83,1
113938,5.1,10,2.4,7.6,Fair,3,92,1
113960,4.1,10,5.2,6.7,Fair,7,87,1
113965,7.800000000000001,10,7.7,7.7,Good,0,96,1
113968,5.7,10,6.9,9.2,Fair,2,73,1
113976,9.3,6,2.4,4.0,Good,1,100,1
113977,4.7,10,6.0,6.0,Good,4,78,1
113978,6.6,7,5.7,4.6,Good,4,100,1
113981,5.0,10,5.2,8.1,Good,2,95,1
113993,7.8,5,4.0,4.0,Good,3,94,1
113998,6.4,10,7.2,7.0,Good,5,65,1
114001,8.9,10,5.1,5.6,Fair,6,82,1
114031,3.8,8,2.4,8.0,Fair,4,97,1
114032,7.0,10,7.6,9.9,Good,4,96,1
114038,9.8,9,2.8,7.6,Fair,5,93,1
114041,5.8,10,6.2,7.5,Good,5,97,1
114043,7.0,10,5.5,5.9,Poor,4,87,1
114046,5.3,6,3.4,7.7,Fair,1,100,1
114049,7.5,10,4.1,5.0,Good,3,87,1
114050,4.3,7,4.2,4.0,Poor,7,99,1
114051,7.1,9,5.2,9.2,Good,1,100,1
114052,6.6,10,6.4,7.7,Good,4,99,1
114055,7.3,10,6.1,6.7,Good,2,76,1
114056,6.1,8,7.2,4.0,Fair,4,97,1
114068,5.8,10,4.6,8.4,Good,3,100,1
114081,8.2,7,8.4,4.3,Good,6,72,1
114111,7.7,5,5.6,5.4,Poor,2,100,1
114116,7.2,10,5.7,8.5,Poor,4,95,1
114125,5.1,5,7.8,8.4,Good,1,100,1
114130,8.5,8,7.0,7.3,Fair,5,80,1
114136,5.9,10,4.3,5.7,Poor,6,67,1
114144,9.1,5,5.4,7.4,Fair,4,100,1
114152,7.4,7,8.4,8.5,Poor,7,100,1
114157,6.8,5,3.8,5.7,Fair,7,96,1
114170,9.9,8,3.9,6.0,Good,3,95,1
