student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
117874,22,Male,Computer Science,8.754113244221124,3.6,2.0,No,66.9,6.8,Poor,1,Bachelor,Low,9.1,No,4.0,6,1.3,No,3,15.0,Co-Learning Group,No,Low,3,7,8,Reading,9.2,100
117875,22,Female,Computer Science,4.278154791986768,2.9,3.5,No,75.1,6.0,Good,2,Master,High,6.3,No,2.48,8,4.8,No,4,12.0,Dorm,No,High,10,2,10,Visual,7.5,58
117876,16,Other,Computer Science,5.748936130312017,3.6,1.7,Yes,75.8,7.1,Good,6,Bachelor,Medium,8.0,No,2.96,5,4.1,No,1,13.0,Quiet Room,No,Low,4,3,10,Auditory,5.0,81
117885,21,Male,Computer Science,6.290369006210493,1.5,2.9,Yes,75.8,5.3,Good,1,Some College,Low,7.2,No,3.76,5,4.9,No,2,11.0,Library,No,High,7,2,10,Kinesthetic,6.5,90
117891,21,Male,Computer Science,6.008292143621199,1.9,0.5,Yes,58.4,7.2,Fair,3,Master,Medium,8.6,Yes,4.0,5,3.7,No,2,9.0,Library,Yes,Low,9,9,6,Visual,6.6,100
117899,20,Male,Computer Science,4.9766415796564765,3.9,0.3,No,89.8,7.3,Good,7,Master,Low,3.9,No,4.0,6,2.9,No,0,9.9,Library,Yes,Low,5,9,6,Visual,2.2,100
117903,17,Male,Computer Science,8.893597964130857,3.0,2.9,Yes,75.9,7.4,Good,7,High School,High,3.6,No,4.0,4,5.9,No,4,16.4,Cafe,Yes,Medium,5,8,7,Visual,3.1,100
117906,18,Other,Computer Science,5.731996986901815,4.5,2.4,Yes,79.3,5.3,Good,2,Bachelor,Medium,8.3,No,4.0,1,7.0,No,3,13.0,Cafe,No,High,9,5,10,Kinesthetic,4.9,92
117907,26,Male,Computer Science,4.4852075603778045,3.1,2.7,No,57.3,8.0,Fair,6,Bachelor,Low,5.3,Yes,4.0,7,2.6,No,3,10.8,Quiet Room,No,High,6,6,9,Visual,8.1,100
117910,27,Female,Computer Science,6.90884603435739,4.1,0.4,No,99.3,8.0,Good,3,Bachelor,Low,8.0,Yes,3.31,2,10.0,Yes,3,12.2,Cafe,Yes,Medium,8,2,10,Auditory,1.4,86
117917,26,Other,Computer Science,9.205742302135846,0.6,0.8,Yes,49.3,5.8,Poor,4,High School,Medium,8.7,No,4.0,7,4.7,No,3,10.6,Co-Learning Group,Yes,High,10,4,10,Kinesthetic,6.1,97
117927,19,Male,Computer Science,5.371655285608821,1.0,3.3,No,98.7,7.9,Good,1,Master,Low,7.8,No,4.0,8,4.8,No,2,9.7,Cafe,Yes,High,8,1,10,Kinesthetic,2.3,99
117938,27,Female,Computer Science,5.964161105669881,0.8,2.7,No,51.4,5.7,Good,7,Some College,Medium,6.2,No,3.0,5,8.2,No,1,10.4,Dorm,Yes,High,9,5,10,Visual,2.4,77
117941,22,Female,Computer Science,8.143125739172824,3.3,1.0,Yes,97.5,7.1,Poor,2,Bachelor,Medium,5.8,No,3.67,7,4.0,No,4,13.6,Quiet Room,Yes,High,2,2,10,Auditory,7.4,88
117950,27,Male,Computer Science,2.984412461292796,2.0,3.6,Yes,71.2,6.3,Good,1,PhD,Low,6.5,No,3.07,8,7.4,No,0,8.8,Quiet Room,No,High,3,8,7,Visual,5.6,76
117955,28,Female,Computer Science,1.894903675673836,4.5,2.2,Yes,74.1,7.0,Fair,5,PhD,High,4.1,Yes,2.66,2,7.2,No,1,9.8,Library,No,High,6,4,10,Visual,2.7,63
117961,19,Female,Computer Science,4.019326132359629,3.0,0.8,No,77.6,5.5,Fair,7,High School,Medium,2.7,No,4.0,2,5.3,No,4,9.0,Quiet Room,No,Low,3,8,7,Kinesthetic,3.9,100
117962,18,Male,Computer Science,0.8634024980885291,3.5,0.3,No,55.2,5.3,Good,4,PhD,Low,7.0,Yes,3.1,1,3.9,No,4,6.5,Quiet Room,Yes,Medium,6,7,8,Visual,1.6,78
117970,25,Other,Computer Science,4.10725114105386,5.0,1.4,Yes,70.1,6.4,Fair,6,Some College,Low,5.2,No,4.0,8,3.1,No,2,11.7,Co-Learning Group,No,Medium,2,8,7,Reading,4.6,100
117974,25,Male,Computer Science,3.9922589345577832,3.0,2.8,No,41.2,6.6,Fair,2,Some College,Medium,6.8,No,2.73,7,6.4,No,1,11.7,Dorm,No,Low,10,3,10,Reading,4.0,66
117985,22,Other,Computer Science,5.5213163566575725,0.4,2.9,Yes,54.3,4.8,Good,4,Bachelor,Medium,7.5,No,3.16,2,7.2,No,0,10.0,Quiet Room,Yes,Medium,8,3,10,Reading,4.3,78
117994,16,Female,Computer Science,7.396006389950402,3.6,0.4,No,58.4,4.0,Fair,2,Master,Medium,7.9,No,3.4,6,1.2,No,2,12.9,Library,Yes,High,6,4,10,Visual,3.6,88
118002,16,Other,Computer Science,4.195116356098052,2.5,3.0,Yes,94.5,4.6,Good,0,PhD,Low,7.2,No,2.55,7,6.6,No,1,10.3,Cafe,Yes,High,4,1,10,Visual,5.1,65
118006,26,Male,Computer Science,7.117500963324299,0.1,2.9,Yes,74.7,6.4,Good,6,High School,Low,4.8,Yes,3.49,1,7.0,No,0,10.5,Cafe,No,Medium,4,1,10,Kinesthetic,6.2,96
118010,24,Other,Computer Science,5.414922410860736,3.6,0.6,Yes,78.9,7.8,Good,3,High School,Low,5.1,Yes,3.15,5,6.5,No,2,10.3,Quiet Room,No,Low,1,4,10,Auditory,1.3,69
118025,18,Male,Computer Science,3.7970276449014935,2.1,2.6,Yes,84.8,7.1,Good,1,High School,Medium,6.3,Yes,3.31,5,6.6,No,0,9.2,Library,Yes,High,7,10,5,Auditory,3.8,87
118033,18,Other,Computer Science,3.9134566579920422,4.4,0.8,Yes,84.2,7.4,Good,6,Some College,High,7.5,No,3.89,5,6.8,No,2,10.8,Library,No,Low,6,10,5,Visual,1.4,97
118038,19,Other,Computer Science,8.243456571327117,3.5,3.1,Yes,97.6,7.6,Good,5,High School,Medium,5.8,Yes,4.0,3,3.5,No,5,15.5,Library,Yes,High,4,10,5,Kinesthetic,7.2,98
118040,22,Other,Computer Science,3.588409222711017,2.8,3.8,No,85.3,6.7,Good,7,PhD,High,8.0,Yes,3.92,2,4.2,No,5,12.1,Quiet Room,No,High,8,9,6,Kinesthetic,1.2,100
118049,18,Female,Computer Science,3.600258454006948,3.9,3.8,Yes,54.4,6.8,Good,1,Bachelor,Medium,6.6,No,4.0,6,7.4,No,1,12.6,Quiet Room,Yes,Medium,1,8,7,Visual,5.0,100
118056,20,Female,Computer Science,3.4914604487019267,1.7,2.9,Yes,46.5,6.4,Poor,1,Master,Low,7.300000000000001,Yes,2.72,7,7.1,No,4,9.3,Dorm,No,High,3,9,6,Kinesthetic,1.0,60
118058,20,Male,Computer Science,1.191642161693526,2.7,2.2,No,68.9,6.2,Poor,2,Some College,Medium,5.0,Yes,3.54,4,7.4,No,4,6.3,Quiet Room,Yes,High,8,3,10,Visual,7.5,93
118060,25,Other,Computer Science,8.106963309180282,3.1,1.9,Yes,76.7,10.5,Fair,7,High School,High,10.0,Yes,4.0,2,6.6,No,5,14.3,Co-Learning Group,No,Low,8,1,10,Auditory,2.4,99
118062,24,Female,Computer Science,6.149651879937951,2.1,0.1,Yes,98.3,8.3,Good,4,High School,High,8.9,Yes,4.0,1,6.2,No,1,10.2,Cafe,Yes,Medium,3,1,10,Kinesthetic,2.2,100
118063,17,Male,Computer Science,5.524784158850978,0.9,3.5,Yes,71.7,7.3,Fair,1,Bachelor,Medium,8.7,No,4.0,1,3.6,No,4,10.4,Dorm,No,High,6,7,8,Kinesthetic,5.0,100
118065,26,Male,Computer Science,0.9615601667545626,1.2,1.7,Yes,63.8,6.4,Good,3,Bachelor,Medium,7.8,No,4.0,7,1.1,No,2,4.9,Quiet Room,No,High,10,8,7,Reading,2.1,98
118073,23,Male,Computer Science,2.5420339702712598,1.0,1.9,No,79.7,4.0,Good,4,Some College,Low,6.8,Yes,4.0,7,5.7,No,4,5.6,Quiet Room,Yes,Medium,1,6,9,Kinesthetic,3.7,100
118074,19,Male,Computer Science,5.914416944222414,2.7,3.2,Yes,91.1,7.3,Poor,5,Bachelor,Medium,4.6,No,4.0,4,4.6,No,0,13.2,Cafe,No,High,9,6,9,Reading,3.6,100
118075,19,Male,Computer Science,0.0,0.1,0.8,No,52.5,6.1,Fair,5,PhD,Medium,4.1,No,3.46,6,8.2,No,1,1.7,Quiet Room,Yes,Medium,5,5,10,Reading,7.6,91
118082,27,Other,Computer Science,2.547198327425558,4.4,2.9,No,83.3,8.4,Poor,4,Bachelor,Low,8.0,No,3.13,7,2.3,No,2,11.4,Dorm,No,Medium,6,8,7,Reading,4.5,74
118089,27,Other,Computer Science,5.017767750658104,0.7,3.5,No,98.6,6.1,Good,7,Master,Low,6.0,Yes,3.39,3,6.3,No,5,10.8,Cafe,Yes,High,6,6,9,Reading,7.3,82
118092,21,Male,Computer Science,6.934061987606652,3.9,2.4,Yes,68.1,7.4,Fair,4,Master,Medium,4.4,Yes,4.0,1,6.1,No,4,14.4,Dorm,Yes,High,6,10,5,Reading,8.4,94
118096,20,Female,Computer Science,1.1948291123896704,0.5,2.9,Yes,97.5,6.9,Fair,4,Master,High,6.8,Yes,3.48,4,7.1,No,1,6.1,Dorm,Yes,Low,4,6,9,Auditory,8.5,88
118107,18,Other,Computer Science,5.072321919977168,3.2,2.0,No,94.4,7.7,Good,5,Master,Medium,6.1,Yes,4.0,5,4.8,No,3,12.0,Quiet Room,Yes,Medium,7,4,10,Visual,4.0,100
118108,17,Other,Computer Science,3.195574732286004,3.2,1.2,Yes,61.2,4.0,Poor,1,PhD,High,3.2,Yes,4.0,7,5.1,No,1,8.8,Library,Yes,High,6,5,10,Auditory,9.7,96
118124,18,Other,Computer Science,6.802601108244317,0.8,2.2,No,56.3,7.1,Poor,3,Master,Medium,5.7,Yes,3.94,3,1.0,No,2,11.6,Co-Learning Group,Yes,Low,3,10,5,Visual,4.9,95
118126,22,Male,Computer Science,3.8404477064772697,3.6,2.3,No,69.4,7.5,Fair,2,PhD,High,4.5,No,3.9,7,4.4,No,5,10.5,Quiet Room,Yes,High,5,5,10,Visual,7.7,93
118127,18,Other,Computer Science,4.082215879294722,4.5,2.1,Yes,86.3,5.5,Good,5,High School,Low,7.2,Yes,2.54,7,5.7,No,0,10.8,Dorm,No,Medium,4,4,10,Auditory,7.3,64
118131,24,Female,Computer Science,3.1542691802071063,1.3,3.9,Yes,67.9,8.8,Good,0,Master,Medium,8.9,No,3.15,4,7.0,No,1,10.0,Cafe,No,Medium,10,9,6,Kinesthetic,2.4,79
118138,23,Male,Computer Science,2.6067941419415908,3.7,3.1,No,80.6,7.1,Good,3,PhD,Low,9.5,No,4.0,3,4.1,No,2,11.2,Quiet Room,Yes,High,4,10,5,Reading,1.4,92
118140,16,Female,Computer Science,5.683928337124391,4.5,0.6,No,45.6,9.4,Good,0,High School,High,5.7,Yes,2.93,1,5.9,No,5,11.7,Quiet Room,No,Medium,3,1,10,Reading,2.5,82
118162,16,Female,Computer Science,3.456955047909921,2.3,2.5,Yes,44.8,6.1,Good,7,PhD,Medium,9.5,No,2.64,7,7.1,No,2,9.1,Dorm,No,Medium,4,8,7,Reading,9.0,77
118163,26,Female,Computer Science,8.547197583329071,1.0,0.8,No,78.6,8.1,Poor,5,Master,Medium,7.800000000000001,Yes,4.0,4,7.4,No,1,10.6,Library,No,Low,7,10,5,Auditory,5.5,94
118164,19,Female,Computer Science,8.070553526408235,0.4,0.9,Yes,79.6,6.0,Poor,6,PhD,Medium,5.4,No,4.0,1,8.2,Yes,2,9.8,Quiet Room,Yes,High,1,3,10,Reading,8.1,98
118177,25,Female,Computer Science,6.99461202958616,1.4,0.9,Yes,65.3,5.6,Poor,2,Some College,High,7.8,No,3.54,2,5.2,No,3,9.7,Library,No,Medium,2,10,5,Reading,2.1,97
118180,26,Other,Computer Science,4.051282717973948,3.9,3.0,No,96.2,7.3,Fair,4,Bachelor,Medium,6.7,No,3.79,1,1.0,No,4,11.9,Library,Yes,High,4,5,10,Reading,4.9,99
118181,19,Female,Computer Science,6.026119867630058,2.0,0.3,No,60.7,8.9,Fair,6,Some College,Medium,5.6,No,4.0,1,4.1,No,3,9.7,Dorm,No,Low,7,3,10,Reading,1.7,97
118185,22,Other,Computer Science,7.441837160727835,1.9,3.1,No,55.4,7.2,Good,4,High School,Low,2.6,Yes,3.79,6,9.2,No,2,13.1,Dorm,No,Medium,4,7,8,Auditory,4.9,92
118192,27,Female,Computer Science,5.6441073506907165,0.2,2.5,No,93.4,8.1,Good,6,Some College,High,9.9,No,2.88,8,5.6,No,2,8.6,Dorm,No,High,2,5,10,Reading,7.2,71
118196,18,Female,Computer Science,2.599238491013084,4.4,0.1,No,44.7,8.5,Good,2,Bachelor,Medium,9.4,Yes,4.0,5,3.5,No,2,9.0,Dorm,Yes,Low,2,10,5,Kinesthetic,8.6,100
118201,27,Male,Computer Science,5.222140068448882,2.7,1.6,Yes,92.4,5.3,Good,5,Master,Medium,6.0,Yes,4.0,6,6.6,No,0,11.3,Co-Learning Group,Yes,Low,6,6,9,Kinesthetic,7.7,93
118204,23,Other,Computer Science,2.008198852441345,3.2,0.6,No,48.4,8.7,Fair,1,Bachelor,Low,5.4,Yes,4.0,3,6.1,No,2,5.8,Co-Learning Group,Yes,High,8,6,9,Kinesthetic,7.7,96
118207,26,Female,Computer Science,6.739708291864573,3.3,3.2,Yes,49.5,7.1,Poor,4,PhD,Low,10.0,No,4.0,1,5.7,No,0,13.9,Co-Learning Group,No,Medium,5,5,10,Kinesthetic,2.3,100
118225,17,Male,Computer Science,7.958115202872227,5.0,1.4,No,66.1,9.4,Good,6,Some College,Low,6.2,Yes,4.0,1,7.9,No,0,14.8,Cafe,Yes,High,5,3,10,Auditory,4.8,99
118226,25,Other,Computer Science,2.683336741970454,4.2,2.3,No,75.4,7.4,Fair,4,PhD,Low,10.0,No,3.22,6,4.2,No,4,10.4,Dorm,No,Medium,2,3,10,Visual,9.3,87
118227,23,Other,Computer Science,3.0149816896832147,2.0,3.7,No,87.1,9.0,Good,7,High School,Low,3.3,No,3.89,5,9.9,Yes,4,9.6,Quiet Room,Yes,Low,3,2,10,Visual,5.0,100
118231,20,Male,Computer Science,5.437553484969068,2.2,0.0,Yes,63.7,7.5,Good,4,High School,High,6.8,No,3.69,5,4.6,No,5,9.0,Cafe,Yes,High,10,9,6,Visual,7.9,100
118236,24,Other,Computer Science,6.494032291785273,3.0,3.0,Yes,62.1,5.5,Fair,2,PhD,Low,10.0,No,3.09,4,7.0,No,3,12.9,Quiet Room,No,High,7,2,10,Kinesthetic,7.7,87
118239,24,Other,Computer Science,5.881315489143304,0.2,2.0,Yes,55.0,11.2,Good,4,Some College,High,2.9,No,4.0,8,4.5,No,4,10.1,Library,Yes,High,7,7,8,Visual,5.3,97
118249,24,Male,Computer Science,4.288250788297074,3.9,2.0,No,48.5,4.5,Good,5,Master,Medium,5.7,No,4.0,7,5.0,No,4,12.0,Library,Yes,High,9,8,7,Auditory,8.6,88
118252,18,Female,Computer Science,5.740040597488267,2.1,1.2,Yes,68.9,5.1,Fair,5,Bachelor,Low,1.0,No,4.0,8,4.0,No,2,10.5,Quiet Room,Yes,Low,8,1,10,Auditory,5.3,98
118253,18,Female,Computer Science,4.842642281750361,2.3,2.8,Yes,61.1,6.6,Fair,4,Bachelor,High,7.2,Yes,2.96,1,4.1,No,3,11.7,Quiet Room,No,High,6,5,10,Kinesthetic,1.5,73
118258,23,Female,Computer Science,3.5233562558827063,1.5,3.3,Yes,71.8,5.3,Good,2,Bachelor,Medium,5.3,Yes,4.0,3,6.8,No,5,9.7,Quiet Room,Yes,Low,1,10,5,Kinesthetic,4.3,98
118268,21,Other,Computer Science,8.981704775918448,1.5,4.0,No,48.6,6.2,Good,6,Some College,Low,5.9,No,3.93,8,2.3,No,5,16.1,Library,Yes,High,7,1,10,Auditory,1.8,97
118279,23,Other,Computer Science,8.880958775454582,0.4,0.3,Yes,73.4,6.9,Good,2,Master,High,9.4,Yes,4.0,4,6.6,No,4,10.0,Cafe,Yes,Low,2,4,10,Auditory,2.6,96
118286,25,Female,Computer Science,6.327695722823401,0.5,1.8,No,71.9,6.8,Poor,5,High School,Medium,7.6,Yes,4.0,6,1.1,No,3,10.0,Co-Learning Group,Yes,Medium,5,9,6,Kinesthetic,1.4,96
118287,19,Other,Computer Science,5.493409398482432,2.8,3.0,No,47.9,6.9,Poor,2,Master,Medium,6.9,Yes,2.94,1,3.3,No,5,11.7,Library,No,High,9,4,10,Kinesthetic,5.1,72
118288,23,Male,Computer Science,4.2552330132419245,3.6,1.5,Yes,58.5,8.6,Good,3,High School,Low,7.1,No,2.94,4,8.8,Yes,4,11.0,Co-Learning Group,No,Low,7,1,10,Reading,7.8,73
118290,25,Female,Computer Science,4.346021773053322,1.9,2.3,Yes,84.7,7.6,Poor,6,High School,High,2.2,No,3.19,1,1.1,No,3,9.6,Cafe,No,Medium,2,1,10,Reading,2.0,74
118292,25,Other,Computer Science,6.078991440341336,1.7,3.0,Yes,87.1,5.1,Good,4,Master,High,4.0,Yes,4.0,4,4.7,No,4,12.4,Cafe,Yes,Low,6,1,10,Reading,8.1,93
118300,20,Male,Computer Science,4.312410703898273,2.5,0.1,Yes,40.1,4.8,Good,5,Bachelor,High,5.1,Yes,3.71,3,4.7,No,5,7.1,Co-Learning Group,Yes,High,8,6,9,Reading,1.5,88
118317,28,Other,Computer Science,5.194675042279873,0.9,3.6,No,78.8,6.6,Good,2,Bachelor,Medium,4.6,No,4.0,7,1.7,No,5,11.6,Cafe,No,Low,9,10,5,Kinesthetic,3.7,100
118328,23,Other,Computer Science,2.976213672499961,0.8,1.0,Yes,71.7,6.1,Good,0,PhD,Medium,4.3,Yes,3.2,8,6.2,No,5,5.4,Quiet Room,Yes,Medium,10,1,10,Auditory,6.4,82
118341,22,Other,Computer Science,4.1148918507894345,4.3,1.6,Yes,78.8,9.1,Fair,4,Master,Low,7.5,Yes,4.0,6,7.0,No,0,11.2,Co-Learning Group,Yes,High,6,5,10,Auditory,5.3,99
118348,19,Other,Computer Science,4.534997356302389,0.0,2.4,Yes,72.5,5.6,Good,3,PhD,Medium,9.2,No,3.79,7,6.0,No,5,7.1,Co-Learning Group,No,Low,7,1,10,Visual,2.9,92
118354,17,Female,Computer Science,7.556447136063683,3.3,1.1,Yes,52.9,9.6,Fair,4,Some College,Low,9.4,Yes,3.77,8,6.2,No,2,12.4,Cafe,No,High,1,2,10,Auditory,6.6,85
118358,25,Male,Computer Science,5.701333834026508,2.7,0.5,Yes,88.2,7.1,Poor,6,Some College,Low,10.0,Yes,3.87,4,7.0,No,3,10.4,Co-Learning Group,Yes,Low,6,4,10,Visual,5.0,97
118363,17,Male,Computer Science,5.4452739488010975,1.0,2.4,Yes,58.6,9.8,Fair,4,Master,High,9.7,No,4.0,7,4.2,No,2,9.6,Dorm,No,Low,10,9,6,Kinesthetic,7.7,100
118368,28,Male,Computer Science,6.156642834318605,4.5,1.2,No,48.8,6.6,Poor,6,PhD,Low,9.0,Yes,3.38,2,4.1,No,5,12.2,Cafe,No,High,2,10,5,Auditory,2.9,89
118374,27,Female,Computer Science,2.752450361818529,2.0,1.1,No,55.7,8.0,Good,6,Some College,High,10.0,No,4.0,2,5.1,No,3,6.3,Co-Learning Group,Yes,Low,2,10,5,Visual,5.2,98
118378,26,Female,Computer Science,5.368168356113786,1.6,1.8,No,79.3,6.2,Poor,4,Bachelor,Low,7.2,No,4.0,1,3.4,No,4,10.7,Cafe,No,Medium,9,5,10,Visual,8.5,100
118385,26,Female,Computer Science,4.945372298677638,4.5,2.5,Yes,40.9,6.9,Good,5,PhD,Medium,5.6,No,3.1,8,5.0,No,2,13.7,Co-Learning Group,No,High,3,6,9,Auditory,9.7,79
118393,16,Female,Computer Science,3.5659427895733504,4.2,3.9,No,85.7,8.6,Fair,7,PhD,High,7.3,Yes,3.86,1,6.3,No,0,12.4,Cafe,Yes,High,1,7,8,Auditory,3.0,99
118396,24,Male,Computer Science,4.042827856781922,4.8,3.3,No,71.5,8.0,Fair,2,Bachelor,High,2.3,No,4.0,4,3.4,No,4,12.3,Library,No,Low,9,7,8,Kinesthetic,8.1,100
118398,21,Other,Computer Science,6.921686690417653,4.1,3.5,No,75.8,7.5,Fair,3,High School,Medium,3.5,No,4.0,6,4.2,No,1,16.2,Quiet Room,Yes,High,1,1,10,Auditory,3.2,95
118400,17,Other,Computer Science,1.8917685111432696,1.5,3.3,Yes,65.1,6.9,Fair,2,Bachelor,Low,4.5,Yes,3.14,6,3.8,No,5,7.8,Quiet Room,No,High,4,3,10,Reading,5.9,76
118413,27,Male,Computer Science,0.0,4.1,0.1,Yes,83.0,4.0,Good,0,Some College,High,10.0,No,3.57,1,6.2,No,4,4.9,Co-Learning Group,Yes,High,8,8,7,Kinesthetic,8.2,100
118414,21,Male,Computer Science,4.795894157423136,2.5,0.9,No,63.0,5.6,Fair,2,PhD,Medium,8.7,No,3.29,4,5.0,No,4,8.3,Cafe,No,Medium,10,7,8,Visual,4.9,90
118420,23,Male,Computer Science,5.96976087608864,4.5,0.3,No,51.9,9.2,Good,1,Bachelor,Medium,5.9,Yes,4.0,2,6.6,No,2,11.5,Cafe,Yes,Medium,2,3,10,Reading,1.6,97
118422,20,Other,Computer Science,8.147557140376808,1.6,0.1,No,82.3,5.7,Fair,4,Some College,Medium,8.0,No,4.0,5,3.3,No,0,11.1,Quiet Room,Yes,Medium,1,3,10,Auditory,1.1,100
118426,24,Other,Computer Science,4.256707729093797,4.2,1.7,Yes,71.2,7.4,Good,6,Some College,High,7.1,No,3.18,4,5.6,No,0,10.4,Quiet Room,Yes,Medium,10,3,10,Kinesthetic,4.0,76
118434,27,Female,Computer Science,4.621776782987826,3.6,1.6,Yes,49.1,8.3,Fair,1,PhD,High,4.2,Yes,3.03,4,3.0,No,3,11.4,Co-Learning Group,No,Medium,4,3,10,Auditory,2.1,67
118435,17,Other,Computer Science,3.593133933496864,2.4,0.1,Yes,75.4,8.4,Poor,0,Bachelor,High,7.2,No,3.89,1,4.5,No,0,6.8,Co-Learning Group,Yes,High,1,6,9,Visual,2.4,100
118439,19,Female,Computer Science,2.676054026273956,0.3,1.3,No,98.8,6.5,Good,4,PhD,Medium,7.3,Yes,4.0,6,3.6,No,5,5.5,Quiet Room,Yes,Low,2,9,6,Visual,4.5,100
118443,24,Male,Computer Science,2.069780287694297,0.2,2.7,Yes,97.8,7.2,Fair,6,PhD,Low,7.0,Yes,4.0,4,5.8,No,2,5.1,Dorm,No,High,4,10,5,Auditory,7.5,100
118445,27,Male,Computer Science,7.920826775815767,0.9,3.0,No,98.0,7.7,Good,1,Master,Low,3.6,Yes,3.31,7,7.8,No,2,11.9,Dorm,No,High,5,7,8,Kinesthetic,4.0,83
118468,22,Male,Computer Science,3.682486409697747,0.6,3.5,No,95.0,6.4,Fair,3,Some College,High,8.5,Yes,4.0,6,3.3,No,3,9.6,Quiet Room,No,High,8,3,10,Kinesthetic,3.1,100
118477,20,Male,Computer Science,7.469897140719425,5.0,0.4,No,99.9,8.5,Good,4,High School,Low,10.0,Yes,4.0,6,3.5,No,0,14.1,Dorm,No,High,3,10,5,Auditory,6.8,96
118479,18,Other,Computer Science,3.93509324428104,1.9,2.3,No,40.1,6.2,Fair,6,High School,High,7.2,Yes,4.0,2,4.4,No,0,9.1,Quiet Room,No,Low,5,10,5,Auditory,7.0,100
118480,24,Male,Computer Science,8.490052892236445,3.4,0.9,No,47.0,9.9,Poor,2,PhD,Low,9.5,No,4.0,6,2.8,No,4,13.3,Dorm,No,High,8,3,10,Auditory,7.7,99
118483,21,Female,Computer Science,4.448571292301913,0.0,0.2,No,67.9,8.0,Fair,6,Some College,High,7.8,No,3.42,2,3.5,No,0,6.1,Cafe,Yes,Low,10,3,10,Reading,1.3,86
118488,19,Other,Computer Science,3.5903871930616766,3.4,1.2,Yes,77.6,6.5,Fair,3,PhD,Low,6.9,No,3.84,8,7.0,No,5,9.0,Library,No,Low,6,7,8,Visual,6.0,100
118493,19,Other,Computer Science,4.933992074359315,4.9,0.8,No,77.1,9.6,Fair,4,PhD,Low,4.7,No,3.47,6,8.5,Yes,1,11.8,Quiet Room,Yes,Low,1,2,10,Kinesthetic,6.2,94
118496,21,Female,Computer Science,6.825601464972449,3.4,3.6,Yes,79.3,8.2,Poor,1,Some College,High,5.2,No,3.93,3,7.2,No,5,15.0,Library,Yes,Medium,6,7,8,Kinesthetic,1.5,100
118500,17,Other,Computer Science,5.407484173490282,4.8,3.1,No,81.3,9.3,Poor,7,Master,Medium,6.1,Yes,4.0,2,4.3,No,4,15.1,Library,Yes,High,6,3,10,Visual,5.1,100
118501,24,Female,Computer Science,4.157115014538668,1.7,3.0,Yes,76.2,6.4,Good,3,Some College,Medium,9.2,No,3.54,1,5.9,No,4,10.4,Dorm,Yes,Medium,6,5,10,Auditory,6.3,85
118504,20,Male,Computer Science,6.02497707755125,3.4,0.7,No,48.0,6.7,Good,5,Some College,High,7.0,Yes,4.0,3,4.4,No,4,11.5,Cafe,Yes,Medium,1,8,7,Reading,8.4,100
118509,26,Male,Computer Science,5.795154430941487,0.1,1.7,No,47.2,5.1,Good,3,PhD,High,2.5,No,3.87,7,8.7,No,4,7.7,Co-Learning Group,No,Low,4,10,5,Kinesthetic,3.6,91
118513,27,Male,Computer Science,1.8565529962492648,1.6,3.5,No,79.3,6.5,Good,1,Master,Low,7.8,No,1.94,2,6.1,No,0,7.0,Dorm,No,Low,8,3,10,Auditory,3.2,50
118514,18,Other,Computer Science,2.798106291670923,4.7,2.5,Yes,96.1,6.4,Fair,6,Some College,Low,6.3,No,4.0,7,2.9,No,0,10.5,Library,No,High,6,10,5,Reading,9.4,100
118527,21,Male,Computer Science,3.807534321753879,1.6,1.6,No,99.3,10.2,Fair,0,PhD,High,5.0,No,3.58,7,7.1,No,3,7.2,Cafe,No,High,7,4,10,Auditory,3.8,89
118534,28,Female,Computer Science,2.069278857784458,2.7,3.1,No,69.4,7.7,Good,4,High School,High,6.7,Yes,4.0,8,6.5,No,3,8.2,Co-Learning Group,Yes,Low,5,3,10,Kinesthetic,5.8,100
118541,19,Other,Computer Science,5.596991322322657,1.0,1.9,No,80.0,4.6,Good,3,Some College,High,6.7,Yes,3.7,2,8.1,Yes,3,8.7,Quiet Room,Yes,Medium,10,2,10,Reading,1.8,98
118557,20,Female,Computer Science,1.726930967903206,0.3,0.1,Yes,62.0,8.4,Fair,5,Master,Medium,5.6,Yes,3.21,2,5.8,No,3,2.7,Co-Learning Group,Yes,High,9,8,7,Visual,9.5,87
118563,18,Male,Computer Science,6.036358784347391,2.6,0.4,No,82.9,4.9,Poor,4,Master,Low,6.7,Yes,4.0,7,6.1,No,5,10.9,Quiet Room,Yes,Medium,3,3,10,Visual,5.2,96
118565,24,Other,Computer Science,3.1406081300888085,4.8,0.0,No,69.4,6.5,Good,6,PhD,High,8.6,Yes,2.53,6,2.9,No,1,9.1,Cafe,No,High,5,3,10,Auditory,6.1,67
118572,20,Male,Computer Science,4.644573449853464,1.0,0.2,No,70.6,4.3,Fair,3,Some College,Low,8.0,No,4.0,4,6.8,No,1,6.5,Library,Yes,High,7,7,8,Visual,5.1,99
118574,25,Female,Computer Science,3.762131504647247,4.4,0.3,Yes,77.9,8.8,Fair,2,High School,Medium,6.5,No,3.38,8,7.4,No,0,9.7,Cafe,No,High,9,6,9,Kinesthetic,5.9,85
