student_id,study_hours_per_day,time_management_score,attendance_percentage,learning_style,study_environment,Study_Stress_Interaction,GPA_Relative_Performance,exam_score,Pass_Fail
123067,8.730644723965188,9.6,63.5,Reading,Cafe,72.46435120891107,0.2489529658478129,100,1
123073,6.384172598529151,7.1,93.6,Visual,Cafe,44.68920818970406,0.348952965847813,100,1
123077,3.63441707723424,5.1,67.2,Kinesthetic,Cafe,22.53338587885229,-0.0410470341521871,97,1
123080,4.683557183250649,6.2,92.6,Auditory,Cafe,7.493691493201038,-0.7110470341521871,72,1
123081,3.3939209643421724,7.4,53.1,Auditory,Quiet Room,3.3939209643421724,0.3089529658478129,100,1
123084,5.13161591181685,4.7,45.2,Reading,Co-Learning Group,14.36852455308718,0.348952965847813,100,1
123086,9.133182435320704,7.3,70.6,Reading,Co-Learning Group,44.75259393307145,0.348952965847813,90,1
123093,6.27963954389828,7.3,86.6,Kinesthetic,Dorm,28.258377947542257,0.198952965847813,96,1
123100,3.004055650023805,6.3,43.4,Reading,Dorm,9.612978080076177,0.348952965847813,100,1
123106,4.233167751566033,6.0,60.6,Kinesthetic,Quiet Room,23.705739408769784,-0.3210470341521869,92,1
123110,5.865137427706425,1.9,91.7,Auditory,Dorm,17.008898540348632,0.0689529658478131,84,1
123111,3.8026504879630703,8.1,43.2,Auditory,Dorm,26.61855341574149,-0.8110470341521872,82,1
123113,7.840408848934145,4.9,45.9,Auditory,Cafe,49.39457574828511,-0.1010470341521871,92,1
123115,6.924086814154158,8.1,71.2,Auditory,Quiet Room,31.158390663693712,-0.6610470341521868,77,1
123116,6.6854931801480575,4.3,85.5,Visual,Co-Learning Group,24.06777544853301,0.348952965847813,100,1
123119,2.395869485422653,4.3,96.9,Visual,Cafe,9.10430404460608,-0.7510470341521871,83,1
123125,6.509761512609087,3.5,51.2,Kinesthetic,Dorm,37.75661677313271,0.348952965847813,98,1
123134,6.617987481038288,3.6,98.9,Auditory,Co-Learning Group,27.133748672256974,0.2689529658478129,100,1
123153,5.651235568381441,6.8,57.1,Reading,Dorm,31.08179562609793,-0.2910470341521871,84,1
123155,7.296029567488774,2.2,79.6,Kinesthetic,Co-Learning Group,48.1537951454259,-0.211047034152187,87,1
123158,2.1739716049588207,2.1,47.7,Reading,Dorm,15.217801234711745,-1.151047034152187,72,1
123168,5.262527592275071,6.4,87.5,Visual,Quiet Room,21.576363128327788,0.3389529658478132,98,1
123180,6.303000271684386,9.7,73.1,Kinesthetic,Library,63.03000271684386,0.328952965847813,100,1
123197,7.786899125240735,5.5,82.9,Reading,Cafe,25.696767113294424,0.348952965847813,98,1
123205,6.8045281893803775,7.8,71.1,Reading,Dorm,20.413584568141133,-0.0410470341521871,91,1
123207,5.3770425214417,5.7,56.9,Reading,Dorm,19.35735307719012,-0.901047034152187,70,1
123213,6.036139846623311,1.3,68.6,Reading,Quiet Room,31.38792720244122,0.348952965847813,100,1
123227,4.426269739880522,3.6,46.4,Reading,Library,25.672364491307025,0.348952965847813,95,1
123233,5.67819879444472,2.9,83.7,Reading,Library,5.67819879444472,0.0189529658478129,97,1
123237,6.39256774754555,8.5,66.9,Auditory,Co-Learning Group,32.6020955124823,-0.6210470341521872,78,1
123238,6.023808959356689,3.0,90.8,Auditory,Dorm,23.492854941491085,0.348952965847813,95,1
123239,5.573151502505235,5.7,75.3,Visual,Co-Learning Group,16.162139357265183,0.348952965847813,100,1
123251,7.142842056605273,3.7,75.6,Reading,Quiet Room,37.857062900007946,0.2289529658478128,100,1
123255,2.399388768575727,9.0,48.0,Reading,Quiet Room,8.157921813157472,-0.7910470341521871,72,1
123276,5.756242384926484,4.4,60.8,Visual,Cafe,49.50368451036776,0.348952965847813,100,1
123281,4.942844806772286,3.5,60.4,Visual,Cafe,17.794241304380233,0.348952965847813,100,1
123288,7.532678891239636,7.2,99.1,Auditory,Dorm,40.67646601269404,-0.3710470341521872,81,1
123303,3.1342720271785787,5.6,47.8,Auditory,Cafe,22.880185798403623,-0.2210470341521868,83,1
123306,5.134244531848847,5.2,56.3,Kinesthetic,Cafe,22.59067594013493,0.1889529658478128,100,1
123308,3.689516921746433,8.8,59.9,Visual,Quiet Room,24.35081168352646,0.348952965847813,95,1
123334,3.843944288556072,5.1,71.8,Kinesthetic,Library,11.531832865668216,0.348952965847813,89,1
123335,2.702147538333532,2.6,70.3,Auditory,Co-Learning Group,22.42782456816832,-0.421047034152187,80,1
123337,3.6071383802617167,9.8,83.6,Reading,Dorm,19.117833415387096,-0.1610470341521868,86,1
123340,7.733837469447158,9.3,45.3,Kinesthetic,Cafe,54.1368622861301,0.348952965847813,100,1
123344,8.056405699082124,6.0,40.3,Kinesthetic,Quiet Room,37.05946621577777,-0.381047034152187,80,1
123353,4.727367733346563,7.0,99.2,Reading,Quiet Room,30.72789026675266,-0.381047034152187,80,1
123360,3.74120184174702,1.5,65.5,Kinesthetic,Cafe,14.96480736698808,-0.8710470341521872,72,1
123367,7.3571870680685745,9.4,51.3,Reading,Quiet Room,47.08599723563888,0.348952965847813,100,1
123368,5.6258040385994335,2.9,52.2,Reading,Dorm,24.75353776983751,-0.0410470341521871,92,1
123380,5.071903932348926,3.7,44.2,Visual,Dorm,34.99613713320759,0.348952965847813,97,1
123389,4.802435662128516,4.7,71.5,Reading,Co-Learning Group,34.57753676732531,0.348952965847813,99,1
123397,4.742129379693973,1.4,52.9,Visual,Quiet Room,27.504350402225047,-0.5710470341521869,71,1
123416,2.967555366897103,4.3,87.2,Reading,Cafe,13.353999151036962,-0.151047034152187,87,1
123417,3.4841398349542105,9.3,90.2,Kinesthetic,Co-Learning Group,14.981801290303103,0.0189529658478129,94,1
123426,5.75750768498586,9.7,76.7,Auditory,Cafe,32.8177938044194,-0.651047034152187,80,1
123435,5.427389351805637,8.6,96.8,Kinesthetic,Cafe,23.33777421276424,-0.231047034152187,87,1
123441,1.2533949558671034,8.4,89.9,Visual,Quiet Room,6.642993266095647,-0.2410470341521868,87,1
123448,6.257025287193314,1.1,40.4,Auditory,Cafe,45.6762845965112,0.0689529658478131,97,1
123450,5.901396361908921,8.7,85.3,Auditory,Library,19.47460799429944,-0.5010470341521871,79,1
123451,1.0180806428928744,3.7,70.5,Auditory,Library,10.180806428928744,-0.5510470341521869,70,1
123466,4.354118984863663,5.4,50.1,Auditory,Co-Learning Group,23.07683061977741,-0.211047034152187,77,1
123470,6.937597038390532,8.8,42.9,Reading,Cafe,44.40062104569941,0.348952965847813,100,1
123475,6.446624938153518,8.1,58.3,Reading,Dorm,38.67974962892111,0.2189529658478131,100,1
123486,4.94370768109248,3.1,80.8,Reading,Dorm,28.179133782227137,-0.2210470341521868,88,1
123494,4.362784065019709,2.2,82.2,Visual,Quiet Room,14.83346582106701,0.348952965847813,100,1
123512,4.682306392161749,2.8,72.1,Visual,Cafe,23.411531960808745,0.348952965847813,94,1
123515,0.9914591000166338,3.1,51.6,Visual,Dorm,7.435943250124754,-1.2610470341521869,59,0
123516,3.394807215101628,3.5,68.9,Visual,Cafe,13.23974813889635,0.348952965847813,96,1
123523,2.7508774764626613,2.6,92.5,Visual,Quiet Room,13.479299634667042,0.348952965847813,100,1
123525,7.806845091213491,9.3,75.5,Reading,Co-Learning Group,42.9376480016742,0.348952965847813,98,1
123526,6.071638264056228,8.9,79.0,Auditory,Dorm,28.53669984106427,-0.5710470341521869,91,1
123532,1.9560048312853828,7.8,42.9,Auditory,Co-Learning Group,5.476813527599072,0.348952965847813,100,1
123540,4.949990937066672,5.5,54.5,Kinesthetic,Library,19.30496465456002,-0.421047034152187,73,1
123545,6.854868800536534,1.7,89.0,Kinesthetic,Library,36.33080464284362,0.0589529658478129,91,1
123558,4.476644018972853,1.7,51.0,Kinesthetic,Cafe,20.14489808537784,0.348952965847813,100,1
123560,7.2459191225916175,1.5,79.8,Kinesthetic,Cafe,43.47551473554971,-0.5810470341521872,80,1
123567,6.359761845574058,9.2,96.8,Kinesthetic,Dorm,41.97442818078878,0.348952965847813,99,1
123568,5.993122569545987,4.2,96.0,Kinesthetic,Quiet Room,59.93122569545987,-0.2210470341521868,79,1
123574,2.9735866111248543,3.2,83.5,Auditory,Quiet Room,18.4362369889741,-0.7210470341521868,75,1
123584,6.965172905438184,2.1,47.0,Auditory,Dorm,39.00496827045383,-0.1110470341521869,93,1
123603,7.2681292477230945,1.8,44.4,Visual,Co-Learning Group,14.536258495446187,0.348952965847813,100,1
123605,1.982934853717532,2.1,92.7,Auditory,Co-Learning Group,12.889076549163958,0.348952965847813,100,1
123611,4.921308117106705,3.3,96.9,Auditory,Quiet Room,13.779662727898772,0.348952965847813,96,1
123613,5.8531619831927175,3.0,56.6,Auditory,Dorm,22.242015536132325,-0.3310470341521871,72,1
123623,3.580174259096878,8.3,95.2,Reading,Dorm,17.542853869574703,0.348952965847813,100,1
123629,3.77117342912062,6.3,68.7,Kinesthetic,Cafe,18.101632459778976,0.348952965847813,100,1
123631,5.1176857340698,5.5,78.6,Visual,Cafe,32.75318869804672,0.0589529658478129,96,1
123638,5.42856568683911,5.1,52.0,Visual,Library,17.37141019788515,0.348952965847813,93,1
123641,2.511582368655408,8.2,44.6,Kinesthetic,Quiet Room,13.311386553873662,0.348952965847813,100,1
123644,3.792817656362408,1.9,63.3,Kinesthetic,Co-Learning Group,23.51546946944693,-0.2410470341521868,86,1
123646,6.142320468633623,5.1,52.5,Auditory,Co-Learning Group,33.16853053062157,-0.4710470341521868,73,1
123651,7.732155563365173,6.3,72.6,Reading,Co-Learning Group,30.92862225346069,0.348952965847813,100,1
123659,2.864025311770131,6.6,76.6,Visual,Dorm,8.30567340413338,-0.2710470341521871,82,1
123666,1.9391329908918564,5.8,54.4,Reading,Library,10.083491552637652,-0.131047034152187,89,1
123667,2.220840646588366,3.3,94.6,Kinesthetic,Cafe,11.326287297600665,0.348952965847813,97,1
123679,9.06098898216026,7.1,99.1,Kinesthetic,Co-Learning Group,70.67571406085003,0.348952965847813,100,1
123684,6.540240791870475,2.6,83.7,Reading,Cafe,39.8954688304099,0.348952965847813,100,1
123694,7.770298878494478,5.5,93.3,Visual,Co-Learning Group,18.648717308386747,0.348952965847813,100,1
123702,6.569479971677913,3.7,57.0,Kinesthetic,Co-Learning Group,34.81824384989294,0.348952965847813,100,1
123705,5.148790382401653,7.7,69.8,Reading,Quiet Room,20.595161529606614,0.348952965847813,96,1
123713,4.697455447502982,4.1,64.5,Visual,Quiet Room,23.48727723751491,-0.1610470341521868,75,1
123714,4.758046223756689,5.3,65.8,Reading,Quiet Room,33.306323566296825,-0.2710470341521871,85,1
123722,3.898005509367108,3.3,65.6,Reading,Co-Learning Group,12.473617629974749,-0.5010470341521871,81,1
123723,3.22894404960038,9.0,95.4,Reading,Co-Learning Group,13.884459413281634,-0.421047034152187,79,1
123731,4.778397855766921,3.2,68.1,Auditory,Quiet Room,30.581746276908294,0.348952965847813,100,1
123733,3.738864796626306,2.2,46.3,Reading,Library,23.1809617390831,-0.381047034152187,81,1
123738,7.132698028648946,4.3,65.4,Kinesthetic,Cafe,34.236950537514936,-0.921047034152187,66,1
123752,3.5909450472010445,3.2,40.3,Kinesthetic,Co-Learning Group,26.57299334928773,-0.5410470341521871,81,1
123755,4.596983136222709,1.0,68.0,Auditory,Cafe,33.09827858080351,0.348952965847813,97,1
123756,0.2016126179684064,3.3,96.0,Visual,Cafe,1.3709658021851636,-0.5210470341521871,80,1
123761,2.748023155327905,4.5,82.0,Visual,Library,7.969267150450925,0.348952965847813,93,1
123772,6.084369352199021,2.0,66.6,Visual,Co-Learning Group,44.41589627105285,0.348952965847813,90,1
123788,4.524739730478308,5.8,85.4,Auditory,Quiet Room,30.768230167252497,-0.3210470341521869,87,1
123791,7.641039757100942,5.0,96.4,Kinesthetic,Dorm,58.83600612967726,-0.9310470341521868,72,1
123810,5.001391767617789,2.1,42.4,Kinesthetic,Quiet Room,33.0091856662774,-0.7610470341521869,73,1
123814,2.0648356860337267,9.4,85.1,Kinesthetic,Dorm,8.259342744134907,0.348952965847813,100,1
123829,5.911155969710689,8.2,65.8,Auditory,Library,31.92024223643772,0.348952965847813,97,1
123831,3.0149328524376413,9.5,48.1,Reading,Cafe,11.7582381245068,-0.2510470341521871,82,1
123840,2.867728224544168,9.7,71.0,Visual,Dorm,6.595774916451586,-0.8310470341521872,67,1
123842,3.364159022713644,7.7,56.3,Reading,Cafe,24.89477676808097,0.348952965847813,100,1
123846,5.426629457160884,1.6,97.5,Kinesthetic,Cafe,18.99320310006309,0.348952965847813,100,1
123862,4.782833176982384,4.6,91.6,Auditory,Cafe,16.739916119438345,0.348952965847813,100,1
123863,4.067977726365466,9.7,91.8,Reading,Co-Learning Group,17.08550645073496,-0.171047034152187,90,1
123864,7.109457769755773,7.0,63.8,Auditory,Dorm,43.36769239551021,0.348952965847813,99,1
123865,4.552854907998032,3.0,74.8,Visual,Quiet Room,25.49598748478898,0.348952965847813,97,1
123866,3.707791204361972,9.9,93.0,Kinesthetic,Quiet Room,20.02207250355465,-0.691047034152187,71,1
123875,4.952790124732488,7.3,75.2,Auditory,Library,12.38197531183122,-0.0610470341521871,88,1
123885,4.527678377279407,3.2,46.7,Kinesthetic,Cafe,27.61883810140438,0.348952965847813,92,1
123887,0.3076603652696661,2.6,79.0,Visual,Cafe,1.4767697532943973,-1.1810470341521868,61,1
123894,4.047449955118061,3.1,49.1,Visual,Cafe,22.665719748661143,-0.841047034152187,72,1
123899,9.724089298016308,1.2,75.7,Auditory,Library,64.17898936690763,0.2089529658478128,87,1
123905,7.015370134179562,3.0,65.2,Auditory,Quiet Room,25.255332483046423,-0.401047034152187,76,1
123906,1.0056754964724304,5.4,76.7,Reading,Cafe,1.7096483440031316,0.348952965847813,100,1
123908,3.872339095145017,1.6,73.2,Reading,Cafe,4.64680691417402,0.348952965847813,95,1
123914,5.040441364070637,4.5,90.5,Auditory,Dorm,17.137500637840166,0.198952965847813,95,1
123924,4.431797787623927,1.5,54.4,Reading,Library,41.65889920366492,-0.191047034152187,83,1
123938,8.614546315062189,7.3,53.9,Visual,Dorm,81.8381899930908,0.2589529658478131,95,1
123957,7.346751364342692,9.6,62.6,Reading,Cafe,41.87648277675335,0.0989529658478129,90,1
123961,1.6629825235179176,7.5,67.7,Visual,Dorm,9.811596888755714,-0.2410470341521868,77,1
123967,6.620115845234501,7.4,95.4,Reading,Cafe,36.41063714878976,-0.131047034152187,87,1
123970,3.065560868981546,5.1,82.7,Visual,Cafe,15.021248258009576,0.348952965847813,96,1
123971,5.7917044044246575,5.9,42.2,Visual,Dorm,16.795942772831506,0.1689529658478128,96,1
123981,6.021197535527057,4.1,93.0,Kinesthetic,Library,24.08479014210823,-0.211047034152187,81,1
123982,6.836527107145906,1.7,52.9,Visual,Library,25.295150296439854,0.348952965847813,100,1
123984,5.315404777095491,4.8,52.8,Kinesthetic,Quiet Room,37.73937391737798,0.348952965847813,100,1
123989,7.01151836198194,6.9,49.6,Kinesthetic,Cafe,38.56335099090067,0.3189529658478132,100,1
123994,4.786695783307646,1.9,92.6,Kinesthetic,Dorm,4.786695783307646,-0.7110470341521871,80,1
123995,5.518456556618945,1.4,92.4,Reading,Quiet Room,29.24781975008041,0.348952965847813,100,1
123996,1.270737085533579,3.6,79.3,Reading,Co-Learning Group,3.939284965154095,0.348952965847813,100,1
124001,6.103888683028484,2.2,46.6,Kinesthetic,Co-Learning Group,31.129832283445268,0.348952965847813,97,1
124011,4.421677808623288,4.2,55.9,Visual,Cafe,17.244543453630822,-0.2010470341521868,91,1
124019,1.990564611327388,5.3,81.4,Reading,Quiet Room,9.156597212105984,-0.2610470341521869,80,1
124021,6.557274242937436,7.1,64.9,Auditory,Co-Learning Group,43.278010003387074,0.348952965847813,96,1
124022,3.267836864929776,4.7,61.9,Auditory,Library,3.267836864929776,0.348952965847813,100,1
124032,7.883773704057797,8.4,60.5,Auditory,Dorm,44.93751011312944,0.348952965847813,100,1
124033,4.670207067342283,3.7,40.7,Reading,Cafe,34.092511591598665,-0.921047034152187,69,1
124043,5.434252084101661,9.3,68.0,Kinesthetic,Dorm,52.16882000737594,-1.5410470341521871,52,0
124055,6.978783892976082,2.8,71.3,Auditory,Library,29.310892350499547,-0.3310470341521871,88,1
124058,5.94788505490847,9.4,68.9,Visual,Quiet Room,16.654078153743715,0.348952965847813,100,1
124061,3.355474405211337,9.1,45.1,Visual,Dorm,14.428539942408747,0.0889529658478132,99,1
124062,4.143237682726419,4.9,90.1,Visual,Co-Learning Group,18.644569572268885,-0.0510470341521869,93,1
124068,5.849169389782967,2.6,70.1,Visual,Cafe,19.30225898628379,0.0889529658478132,86,1
124080,5.66826333233338,6.4,59.9,Kinesthetic,Quiet Room,17.004789997000138,0.348952965847813,100,1
124092,4.610530339553319,5.6,74.0,Kinesthetic,Dorm,29.046341139185905,-1.091047034152187,67,1
124105,8.50510134950629,1.4,70.3,Reading,Dorm,50.18009796208712,0.2789529658478131,89,1
124119,5.602452728101681,1.8,55.4,Visual,Co-Learning Group,20.72907509397622,0.348952965847813,100,1
124120,6.108906601124619,5.5,93.5,Reading,Quiet Room,29.933642345510638,0.1289529658478128,97,1
124126,8.315339388854387,2.1,44.0,Visual,Cafe,39.08209512761562,0.348952965847813,100,1
124140,5.542694525215955,8.3,41.2,Auditory,Library,41.01593948659807,-0.651047034152187,74,1
124141,6.556260595906336,1.0,48.1,Visual,Cafe,28.84754662198788,0.348952965847813,98,1
124143,8.93418480828526,3.5,44.3,Auditory,Cafe,48.2445979647404,0.348952965847813,100,1
124151,4.161735661055223,7.6,95.4,Kinesthetic,Quiet Room,30.796843891808653,0.348952965847813,94,1
124166,7.557677762133537,4.4,51.4,Auditory,Dorm,40.05569213930775,0.348952965847813,100,1
124169,5.150888853127465,3.1,98.0,Kinesthetic,Quiet Room,19.573377641884367,-0.5510470341521869,74,1
124170,5.044074296445036,8.3,82.6,Reading,Co-Learning Group,21.68951947471365,0.0889529658478132,99,1
124177,5.655111551566951,4.3,53.1,Reading,Co-Learning Group,20.358401585641023,-0.1010470341521871,87,1
124178,2.0888580141377133,4.9,46.9,Auditory,Cafe,2.0888580141377133,0.348952965847813,95,1
124181,3.1801757220679145,2.1,45.3,Visual,Library,5.724316299722246,-0.0410470341521871,97,1
124186,4.0998019260215015,9.2,81.1,Kinesthetic,Library,24.598811556129007,0.348952965847813,97,1
124188,6.229207840362087,2.2,82.2,Visual,Cafe,6.229207840362087,0.348952965847813,99,1
124193,3.8952420319197296,2.5,78.6,Kinesthetic,Quiet Room,28.04574262982205,0.348952965847813,100,1
124208,2.793543598207497,7.4,60.6,Visual,Quiet Room,12.291591832112989,-0.151047034152187,86,1
124213,5.080097309889387,3.4,52.3,Kinesthetic,Dorm,22.352428163513306,-0.3210470341521869,81,1
124215,5.621966927382499,6.6,74.4,Visual,Dorm,36.54278502798625,0.348952965847813,100,1
124219,7.169401649276875,4.6,79.1,Kinesthetic,Dorm,27.24372626725212,0.348952965847813,89,1
124220,3.471130939084488,2.7,67.8,Visual,Dorm,13.190297568521054,-1.3910470341521872,53,0
124224,4.956059896263009,7.3,83.4,Kinesthetic,Dorm,14.868179688789027,0.348952965847813,100,1
124225,4.482964889684922,1.3,60.8,Visual,Library,21.069934981519136,-0.0110470341521868,87,1
124232,1.5848707480250053,1.7,70.2,Reading,Quiet Room,6.814944216507523,0.348952965847813,100,1
124233,4.011021017760896,6.4,46.2,Kinesthetic,Cafe,30.8848618367589,0.348952965847813,100,1
124255,5.202533382682647,7.2,56.1,Visual,Dorm,30.174693619559356,-1.0210470341521871,65,1
124257,5.667564117667111,2.1,81.7,Reading,Dorm,22.670256470668445,-0.4810470341521871,81,1
124264,2.093260221452584,7.9,63.8,Visual,Cafe,11.722257240134471,0.348952965847813,100,1
124271,3.5543305610344187,5.2,55.2,Kinesthetic,Library,17.771652805172092,-0.5610470341521872,74,1
124273,7.8752263678132834,5.7,48.7,Kinesthetic,Cafe,13.387884825282582,0.348952965847813,95,1
124286,6.215755018195849,5.0,88.9,Reading,Quiet Room,11.188359032752528,0.1889529658478128,97,1
124290,7.264754498580199,5.6,45.7,Reading,Co-Learning Group,37.77672339261704,0.348952965847813,100,1
124297,3.4126648181453385,2.1,83.4,Reading,Cafe,12.968126308952286,0.348952965847813,100,1
124300,6.3700409074683,9.0,68.2,Visual,Quiet Room,33.76121680958199,0.348952965847813,100,1
124309,3.7480676688277113,8.2,91.6,Reading,Quiet Room,29.98454135062169,0.348952965847813,100,1
124320,6.505711396891554,6.3,80.4,Visual,Cafe,6.505711396891554,-0.0410470341521871,84,1
124321,4.4036541753102405,3.7,42.0,Auditory,Cafe,18.935712953834035,0.2889529658478129,94,1
124322,5.068449311637398,5.2,72.9,Visual,Cafe,35.98599011262552,0.348952965847813,99,1
124328,6.686487408074782,2.6,54.3,Auditory,Library,34.10108578118138,0.348952965847813,100,1
124332,4.658590371041453,8.8,55.1,Auditory,Cafe,37.26872296833162,-0.4710470341521868,84,1
