student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score,Study_Stress_Interaction,GPA_Relative_Performance,Pass_Fail
104852,16,Male,Computer Science,8.32462070599736,2.7,1.1,Yes,47.1,7.3,Good,1,Master,High,7.9,Yes,3.95,4,5.8,No,3,13.7,Cafe,No,Low,1,3,10,Reading,6.3,100,48.28280009478468,0.29895296584781317,1
104858,21,Female,Computer Science,2.9437861646126025,3.8,3.3,No,44.8,8.3,Poor,1,Bachelor,Low,8.1,No,3.67,4,4.9,No,2,11.9,Quiet Room,No,Medium,8,6,9,Reading,2.5,93,14.424552206601753,0.01895296584781292,1
104859,27,Female,Computer Science,4.623928507570791,2.5,2.6,Yes,56.7,7.4,Fair,6,PhD,Medium,5.0,No,4.0,4,5.5,No,2,10.6,Dorm,Yes,Low,7,3,10,Visual,9.4,100,25.43160679163935,0.348952965847813,1
104867,16,Female,Computer Science,5.493533815913501,4.8,2.6,Yes,87.8,5.8,Fair,3,Some College,Medium,7.9,Yes,4.0,3,3.1,No,2,13.1,Co-Learning Group,Yes,Low,9,4,10,Visual,6.2,95,17.029954829331857,0.348952965847813,1
104884,20,Other,Computer Science,0.4703115697165034,2.8,1.5,Yes,61.1,4.9,Good,4,Master,High,6.5,No,4.0,5,4.5,No,4,5.8,Quiet Room,No,Medium,3,10,5,Visual,7.6,95,2.1164020637242653,0.348952965847813,1
104887,24,Other,Computer Science,7.161450303900567,0.9,1.2,No,86.6,7.1,Fair,2,Bachelor,Medium,5.6,Yes,3.22,5,4.7,No,2,10.3,Dorm,No,High,7,7,8,Reading,7.0,81,33.65881642833267,-0.4310470341521868,1
104888,17,Other,Computer Science,2.914528598116645,2.0,2.0,No,96.9,6.4,Good,2,Some College,Medium,8.5,No,4.0,6,5.0,No,5,7.2,Cafe,No,Medium,3,5,10,Reading,1.4,100,14.572642990583224,0.348952965847813,1
104892,20,Other,Computer Science,5.778868828974547,1.8,3.9,No,59.6,9.6,Fair,1,Bachelor,Low,6.9,No,4.0,5,1.0,No,4,12.3,Co-Learning Group,No,High,2,5,10,Kinesthetic,3.2,100,5.778868828974547,0.348952965847813,1
104894,16,Female,Computer Science,1.4324318886557574,1.6,1.7,Yes,81.6,8.1,Good,4,Some College,Medium,6.8,Yes,3.23,1,5.1,No,5,5.3,Library,Yes,High,8,1,10,Reading,7.8,84,7.305402632144363,-0.421047034152187,1
104903,17,Female,Computer Science,3.688844447253085,0.4,3.7,Yes,98.5,6.6,Good,6,Master,Medium,7.9,No,3.63,4,1.3,No,5,8.2,Quiet Room,Yes,Low,8,5,10,Visual,2.9,88,4.7954977814290105,-0.021047034152187116,1
104904,17,Other,Computer Science,6.04318902384771,1.1,0.4,Yes,67.9,6.7,Good,3,High School,Low,8.0,No,4.0,7,6.7,No,2,8.8,Quiet Room,No,Medium,5,8,7,Visual,2.3,97,40.48936645977966,0.348952965847813,1
104906,20,Male,Computer Science,4.670934283558554,4.0,0.2,Yes,88.5,7.2,Good,5,Bachelor,High,10.0,No,4.0,6,4.7,No,0,9.3,Cafe,Yes,Low,8,7,8,Auditory,6.4,100,21.953391132725205,0.348952965847813,1
104915,18,Male,Computer Science,5.920939846764469,4.7,0.7,No,99.4,5.1,Fair,2,PhD,Low,2.5,Yes,4.0,7,4.5,No,1,11.4,Cafe,No,Low,10,9,6,Kinesthetic,3.3,99,26.64422931044011,0.348952965847813,1
104919,21,Male,Computer Science,0.8101893956482378,5.0,1.5,No,66.0,5.8,Fair,1,Master,Low,8.3,Yes,4.0,1,2.9,No,1,9.0,Library,Yes,Low,1,9,6,Auditory,1.7,98,2.3495492473798896,0.348952965847813,1
104922,17,Other,Computer Science,3.0406542464959148,1.1,3.9,No,79.6,7.7,Good,6,Some College,Medium,4.8,Yes,3.35,4,3.6,No,3,8.7,Quiet Room,Yes,Low,10,1,10,Visual,9.0,82,10.946355287385293,-0.3010470341521869,1
104932,23,Other,Computer Science,4.673506361702684,2.8,2.8,No,95.1,7.5,Poor,5,Master,Low,5.6,Yes,3.9,4,8.0,No,4,10.7,Co-Learning Group,No,Medium,8,6,9,Reading,8.7,92,37.388050893621475,0.2489529658478129,1
104935,18,Male,Computer Science,5.662285322016992,3.4,0.4,No,90.9,5.0,Poor,2,Bachelor,High,8.9,No,4.0,1,4.7,No,5,11.2,Co-Learning Group,No,Medium,7,6,9,Auditory,8.1,100,26.612741013479866,0.348952965847813,1
104941,19,Other,Computer Science,3.275457673597748,0.5,3.5,Yes,60.8,6.2,Fair,6,High School,Low,5.6,No,3.95,3,5.5,No,0,8.2,Library,No,Medium,5,9,6,Reading,9.4,100,18.015017204787615,0.29895296584781317,1
104965,20,Other,Computer Science,5.989378591822778,2.7,1.1,No,47.4,7.7,Fair,6,Some College,Low,5.7,Yes,2.79,3,3.4,No,3,10.0,Dorm,No,High,5,5,10,Reading,2.4,66,20.363887212197444,-0.861047034152187,1
104988,26,Other,Computer Science,3.355869273650681,1.5,0.2,No,77.0,6.2,Good,2,Some College,High,8.0,Yes,4.0,1,4.3,No,4,6.5,Quiet Room,No,Low,3,1,10,Reading,3.6,98,14.430237876697928,0.348952965847813,1
104992,17,Female,Computer Science,6.5094824845261,1.1,0.9,No,52.9,8.9,Fair,0,PhD,Medium,2.8,Yes,3.53,4,3.1,No,3,9.1,Co-Learning Group,No,Medium,7,1,10,Kinesthetic,7.4,93,20.179395702030913,-0.1210470341521872,1
105001,28,Female,Computer Science,3.3453555666263264,2.3,3.6,Yes,87.5,8.4,Fair,5,High School,Low,5.9,Yes,3.85,8,4.3,No,0,10.2,Library,Yes,High,2,1,10,Visual,9.6,99,14.385028936493203,0.19895296584781308,1
105003,24,Other,Computer Science,5.904108880341195,2.9,3.1,Yes,85.3,7.3,Good,0,High School,Medium,9.1,Yes,3.8,1,4.9,No,2,12.0,Library,Yes,Medium,3,5,10,Visual,8.8,96,28.93013351367186,0.1489529658478128,1
105007,26,Female,Computer Science,5.289662917471425,4.8,2.0,No,46.5,7.2,Good,1,High School,High,4.9,Yes,3.68,5,5.7,No,3,13.5,Co-Learning Group,No,Medium,10,10,5,Kinesthetic,3.0,95,30.151078629587122,0.02895296584781315,1
105010,22,Male,Computer Science,4.4804507605082105,2.0,3.6,Yes,75.0,6.2,Good,6,Some College,Medium,4.6,Yes,3.45,2,4.7,No,5,11.2,Library,No,Medium,9,6,9,Auditory,10.0,87,21.05811857438859,-0.20104703415218683,1
105017,21,Other,Computer Science,6.790147681855423,4.4,2.4,Yes,52.2,8.5,Fair,1,Some College,Medium,5.8,No,4.0,4,8.8,No,3,13.8,Library,Yes,Medium,6,5,10,Visual,2.4,100,59.75329960032773,0.348952965847813,1
105019,28,Other,Computer Science,7.857370822338663,2.4,3.0,No,55.1,5.0,Good,1,PhD,High,7.4,Yes,3.47,6,2.4,No,5,13.3,Cafe,Yes,Medium,6,3,10,Kinesthetic,2.7,90,18.857689973612793,-0.18104703415218681,1
105031,28,Male,Computer Science,7.241185317233778,4.9,1.1,No,83.7,5.0,Fair,1,Some College,High,3.3,No,3.0,3,2.8,No,5,13.6,Quiet Room,No,Low,6,4,10,Visual,6.4,74,20.275318888254578,-0.651047034152187,1
105038,26,Male,Computer Science,5.616091746090898,1.2,2.4,No,69.8,8.0,Good,2,Master,High,4.8,Yes,4.0,1,5.6,No,0,9.5,Library,No,Medium,6,8,7,Kinesthetic,4.6,96,31.450113778109028,0.348952965847813,1
105044,26,Female,Computer Science,2.590722058556551,4.5,2.3,No,99.2,7.0,Good,6,Some College,High,7.4,No,4.0,1,7.0,No,5,9.8,Library,Yes,High,1,8,7,Auditory,9.8,93,18.135054409895858,0.348952965847813,1
105073,25,Male,Computer Science,4.133951744359976,2.4,1.5,No,71.2,7.3,Good,3,High School,High,6.4,No,4.0,2,3.9,No,0,9.9,Cafe,No,Medium,3,9,6,Visual,9.7,100,16.122411803003907,0.348952965847813,1
105080,17,Other,Computer Science,6.715180857179728,0.9,2.4,Yes,73.7,4.0,Fair,6,High School,High,8.6,No,4.0,2,4.6,No,5,11.4,Co-Learning Group,Yes,Medium,1,4,10,Auditory,4.9,98,30.88983194302675,0.348952965847813,1
105083,21,Female,Computer Science,5.348645760844142,2.5,3.5,No,62.4,6.9,Good,7,Some College,Low,8.8,No,4.0,1,5.4,No,3,13.0,Co-Learning Group,Yes,Medium,6,9,6,Kinesthetic,2.4,93,28.88268710855837,0.348952965847813,1
105087,16,Male,Computer Science,4.8254098062622734,4.9,3.6,Yes,57.7,9.3,Good,4,Some College,High,10.0,Yes,3.56,4,2.9,No,0,14.8,Co-Learning Group,No,Medium,6,2,10,Kinesthetic,4.2,92,13.993688438160593,-0.09104703415218696,1
105089,27,Female,Computer Science,4.817405654280952,1.4,3.3,Yes,40.3,6.7,Good,3,Some College,Low,5.5,No,3.38,7,8.2,No,5,11.0,Co-Learning Group,No,Medium,10,8,7,Visual,7.6,85,39.502726365103804,-0.2710470341521871,1
105090,17,Other,Computer Science,10.741260775642717,2.7,0.4,Yes,80.3,7.4,Good,5,PhD,Low,6.1,No,4.0,8,8.2,Yes,3,14.9,Quiet Room,Yes,High,3,2,10,Auditory,5.0,100,88.07833836027027,0.348952965847813,1
105094,16,Other,Computer Science,2.6476362116965246,2.6,4.0,No,98.2,6.1,Fair,4,Master,Low,10.0,Yes,3.5,8,7.0,No,1,10.7,Dorm,Yes,High,6,8,7,Auditory,2.2,92,18.53345348187567,-0.151047034152187,1
105095,25,Male,Computer Science,6.367435035689095,2.8,0.6,No,77.7,5.7,Good,2,Bachelor,Low,8.4,Yes,3.82,2,3.1,No,5,9.8,Co-Learning Group,No,Low,9,5,10,Reading,8.4,92,19.739048610636193,0.16895296584781283,1
105111,23,Female,Computer Science,5.850613424447778,0.3,2.7,No,49.4,7.1,Good,0,PhD,Low,4.4,No,4.0,5,6.5,No,3,9.8,Library,Yes,High,2,9,6,Auditory,4.2,91,38.02898725891056,0.348952965847813,1
105113,17,Male,Computer Science,4.016482992243223,2.3,0.6,No,64.8,8.7,Poor,5,High School,Medium,8.2,Yes,3.83,8,5.5,No,3,7.9,Dorm,No,Low,4,9,6,Visual,9.0,88,22.090656457337722,0.17895296584781306,1
105130,18,Other,Computer Science,1.7334849515289823,1.1,1.5,No,89.0,7.6,Good,0,Master,Medium,8.6,Yes,2.34,5,3.9,No,3,5.9,Dorm,No,Low,4,4,10,Auditory,1.3,65,6.760591310963031,-1.3110470341521872,1
105134,16,Other,Computer Science,4.1012667243375205,1.8,2.2,No,70.5,5.7,Poor,7,Bachelor,High,6.5,Yes,2.92,8,4.1,No,5,9.6,Library,No,Medium,2,1,10,Reading,4.5,73,16.815193569783833,-0.7310470341521871,1
105138,24,Male,Computer Science,3.301020314190568,2.6,1.5,Yes,50.6,6.0,Good,1,PhD,Low,8.0,Yes,4.0,2,2.3,No,4,8.8,Co-Learning Group,Yes,Low,1,2,10,Auditory,6.8,98,7.592346722638306,0.348952965847813,1
105169,27,Female,Computer Science,6.29991128796617,1.9,1.0,No,56.2,9.6,Poor,3,Some College,Low,5.4,No,3.57,3,3.2,No,2,10.9,Dorm,Yes,High,6,7,8,Kinesthetic,2.1,82,20.159716121491744,-0.08104703415218717,1
105173,26,Other,Computer Science,6.0107218657713295,4.9,0.5,No,47.2,6.0,Fair,6,Master,High,6.6,No,4.0,5,7.7,No,4,12.1,Co-Learning Group,Yes,High,8,8,7,Auditory,7.3,97,46.28255836643924,0.348952965847813,1
105181,26,Male,Computer Science,7.257311635875362,4.3,0.5,Yes,95.8,6.5,Good,6,PhD,Medium,6.2,Yes,4.0,7,3.7,No,2,13.6,Cafe,No,Low,1,1,10,Auditory,2.6,100,26.85205305273884,0.348952965847813,1
105201,19,Female,Computer Science,7.5915387969042785,3.7,2.5,Yes,53.8,7.6,Good,3,Master,High,5.6,No,4.0,8,3.1,No,1,14.7,Cafe,No,High,9,8,7,Kinesthetic,4.3,100,23.533770270403263,0.348952965847813,1
105204,18,Female,Computer Science,5.066985206725381,2.6,1.2,No,58.2,8.0,Poor,6,Bachelor,Low,5.6,No,3.43,2,6.4,No,0,9.9,Cafe,No,Low,9,6,9,Visual,7.6,92,32.428705323042436,-0.22104703415218685,1
105208,18,Male,Computer Science,3.2614419842202604,3.9,2.9,No,49.4,7.2,Good,4,Bachelor,High,4.8,Yes,3.66,7,4.7,No,4,10.4,Dorm,Yes,High,8,8,7,Kinesthetic,9.0,93,15.328777325835224,0.008952965847813132,1
105231,27,Female,Computer Science,4.547272984958857,1.2,2.9,No,55.4,8.1,Good,5,High School,Low,8.6,Yes,4.0,5,5.5,No,5,10.6,Quiet Room,No,Medium,5,8,7,Reading,7.3,93,25.010001417273713,0.348952965847813,1
105236,16,Male,Computer Science,6.398873389898586,3.4,3.2,No,60.2,4.9,Good,0,Bachelor,Medium,6.0,No,2.94,5,4.4,No,1,14.9,Co-Learning Group,Yes,Low,7,2,10,Reading,4.6,65,28.155042915553782,-0.7110470341521871,1
105239,19,Female,Computer Science,3.3605059480246915,1.5,2.2,No,64.4,7.9,Good,0,Bachelor,High,10.0,No,3.62,5,6.4,No,5,7.2,Cafe,Yes,Low,9,4,10,Auditory,9.2,91,21.507238067358028,-0.031047034152186903,1
105241,20,Female,Computer Science,7.257232638899929,3.7,3.7,No,53.6,8.8,Good,1,PhD,Medium,10.0,Yes,4.0,4,2.5,No,2,15.6,Co-Learning Group,No,Medium,8,6,9,Auditory,5.1,97,18.14308159724982,0.348952965847813,1
105242,22,Female,Computer Science,4.514543005341065,3.7,3.9,No,60.7,9.1,Poor,6,Master,High,8.6,Yes,4.0,5,5.7,No,0,13.0,Cafe,No,High,4,9,6,Auditory,2.0,100,25.73289513044407,0.348952965847813,1
105246,18,Other,Computer Science,3.5090563545017868,0.6,3.2,No,96.9,7.7,Good,1,High School,High,7.3,Yes,3.91,6,3.0,No,3,9.0,Library,Yes,High,5,4,10,Auditory,7.0,100,10.52716906350536,0.25895296584781313,1
105247,21,Male,Computer Science,4.743724407815887,2.8,4.0,No,88.8,6.6,Good,6,PhD,High,9.0,No,3.32,7,6.9,No,1,12.0,Dorm,Yes,Low,2,5,10,Visual,10.0,79,32.73169841392962,-0.33104703415218717,1
105251,17,Other,Computer Science,8.670197479943141,4.0,2.4,Yes,86.6,6.6,Fair,7,Bachelor,High,8.8,No,4.0,4,5.3,No,4,16.4,Quiet Room,Yes,Low,1,6,9,Kinesthetic,7.8,100,45.952046643698644,0.348952965847813,1
105255,21,Male,Computer Science,7.974752102732872,3.8,0.3,Yes,71.1,9.2,Poor,3,PhD,Low,6.4,Yes,4.0,8,6.9,No,1,13.6,Quiet Room,Yes,Low,5,4,10,Reading,4.6,100,55.02578950885682,0.348952965847813,1
105257,25,Male,Computer Science,4.112185669359469,3.0,0.8,No,74.7,5.2,Fair,3,High School,Medium,9.6,No,2.77,7,6.9,No,0,9.6,Cafe,Yes,Medium,6,2,10,Reading,8.0,70,28.37408111858034,-0.881047034152187,1
105258,23,Male,Computer Science,2.995832496963524,0.2,1.4,No,87.6,5.9,Good,1,Some College,High,3.6,No,2.37,3,5.1,No,2,5.5,Dorm,Yes,Medium,1,5,10,Kinesthetic,7.9,53,15.278745734513972,-1.281047034152187,0
105264,26,Male,Computer Science,2.327985147645077,2.2,3.4,No,63.9,7.1,Good,3,Master,Medium,8.8,No,3.05,4,3.7,No,5,8.0,Co-Learning Group,Yes,High,10,5,10,Visual,1.1,85,8.613545046286786,-0.6010470341521872,1
105277,22,Male,Computer Science,6.972728894230299,0.9,0.9,No,81.1,4.0,Fair,7,Some College,Medium,7.9,Yes,4.0,5,6.7,No,0,8.8,Library,Yes,Low,8,6,9,Visual,9.4,100,46.717283591343005,0.348952965847813,1
105278,23,Other,Computer Science,6.699661549581367,4.9,0.6,Yes,60.2,7.6,Poor,6,High School,Medium,7.0,No,4.0,6,5.1,No,2,12.3,Dorm,Yes,High,9,7,8,Kinesthetic,7.2,91,34.16827390286497,0.348952965847813,1
105281,24,Male,Computer Science,2.412997079089066,4.0,0.4,Yes,63.2,5.6,Good,2,High School,Low,8.0,No,3.02,4,4.4,No,3,8.4,Cafe,Yes,Low,4,8,7,Auditory,9.5,77,10.61718714799189,-0.631047034152187,1
105289,27,Male,Computer Science,3.173273222219592,3.5,1.2,Yes,60.1,5.9,Good,5,Bachelor,Low,9.1,No,2.97,4,3.6,No,3,9.2,Quiet Room,Yes,Low,9,5,10,Visual,9.8,68,11.423783599990532,-0.6810470341521868,1
105290,16,Other,Computer Science,6.086625200953555,3.7,1.0,Yes,44.9,5.4,Fair,2,Master,Medium,1.7000000000000002,Yes,4.0,2,7.1,No,0,12.2,Dorm,Yes,High,7,9,6,Visual,3.0,100,43.21503892677024,0.348952965847813,1
105295,21,Female,Computer Science,6.909477308043665,0.1,1.5,Yes,91.3,7.3,Good,3,Bachelor,Medium,8.2,No,3.91,7,3.2,No,0,10.3,Library,Yes,High,4,2,10,Visual,9.3,100,22.11032738573973,0.25895296584781313,1
105297,22,Female,Computer Science,5.101791383252466,4.8,0.4,Yes,87.9,7.3,Fair,0,PhD,Medium,4.5,No,2.94,3,7.9,No,3,11.9,Quiet Room,Yes,High,4,6,9,Visual,7.4,63,40.304151927694484,-0.7110470341521871,1
105303,16,Male,Computer Science,7.807702007871285,1.0,0.0,Yes,80.3,8.1,Poor,0,Bachelor,High,9.3,Yes,3.48,2,3.1,No,4,8.9,Library,Yes,Low,7,4,10,Reading,8.6,95,24.203876224400982,-0.17104703415218703,1
105312,28,Female,Computer Science,4.963230839598111,4.3,3.2,No,60.9,6.8,Good,7,Some College,High,5.3,No,4.0,7,4.8,No,2,13.2,Cafe,Yes,Low,10,10,5,Kinesthetic,5.1,94,23.823508030070933,0.348952965847813,1
105323,18,Male,Computer Science,2.212526355414534,1.1,0.7,No,42.3,4.3,Fair,4,PhD,Medium,8.8,No,2.65,5,6.4,No,0,5.6,Dorm,No,Low,9,4,10,Visual,1.4,68,14.160168674653017,-1.001047034152187,1
105332,24,Male,Computer Science,5.80000161761297,2.2,3.0,Yes,54.5,5.0,Fair,4,Some College,High,7.2,Yes,4.0,1,5.6,No,2,11.4,Library,Yes,Low,7,3,10,Kinesthetic,6.3,99,32.480009058632625,0.348952965847813,1
105335,19,Male,Computer Science,7.036757552054223,3.5,1.0,Yes,60.5,6.7,Fair,2,Some College,Low,7.3,Yes,3.69,2,3.3,No,3,13.5,Library,No,Medium,6,6,9,Reading,4.4,86,23.221299921778936,0.03895296584781294,1
105341,16,Male,Computer Science,3.074734320894081,2.2,1.0,Yes,48.5,6.5,Fair,6,Bachelor,Medium,9.7,No,2.49,7,7.2,No,1,7.1,Co-Learning Group,No,High,3,3,10,Kinesthetic,9.2,66,22.138087110437382,-1.1610470341521868,1
105343,28,Other,Computer Science,0.195561319141138,3.6,1.7,Yes,73.8,8.6,Good,5,Some College,High,5.8,Yes,3.22,5,7.3,No,1,7.4,Cafe,Yes,Medium,1,3,10,Visual,3.2,83,1.4275976297303075,-0.4310470341521868,1
105353,21,Male,Computer Science,5.423490730415478,4.6,0.4,No,76.3,7.5,Good,4,Bachelor,High,7.7,Yes,4.0,8,4.0,No,0,12.2,Cafe,Yes,High,9,9,6,Reading,1.3,98,21.69396292166191,0.348952965847813,1
105354,28,Female,Computer Science,5.750034297559831,4.6,1.8,Yes,64.1,7.3,Good,7,Master,Medium,7.3,Yes,4.0,5,2.6,No,0,13.3,Quiet Room,Yes,High,6,6,9,Visual,8.7,100,14.950089173655561,0.348952965847813,1
105356,20,Male,Computer Science,3.1387413846170107,4.0,1.8,Yes,79.0,6.6,Good,5,Some College,Low,5.0,Yes,4.0,1,3.5,No,1,9.0,Quiet Room,Yes,Medium,3,7,8,Kinesthetic,9.8,100,10.985594846159538,0.348952965847813,1
105380,21,Male,Computer Science,6.162600838914394,2.2,1.5,Yes,64.6,7.1,Poor,3,Some College,High,8.3,Yes,4.0,1,2.7,No,1,10.8,Co-Learning Group,No,High,9,9,6,Reading,9.0,100,16.639022265068867,0.348952965847813,1
105390,25,Other,Computer Science,7.948789404065286,4.3,0.4,Yes,85.9,9.0,Good,3,Bachelor,Medium,6.2,Yes,4.0,8,5.1,No,4,14.1,Co-Learning Group,Yes,High,4,3,10,Visual,2.1,100,40.53882596073296,0.348952965847813,1
105391,16,Other,Computer Science,4.909637640199495,0.8,2.6,No,64.8,8.2,Poor,3,PhD,Medium,4.5,No,3.68,7,7.3,No,4,9.7,Dorm,No,High,1,1,10,Visual,6.7,88,35.84035477345631,0.02895296584781315,1
105392,25,Other,Computer Science,7.46006342316683,0.9,3.9,No,68.4,5.0,Poor,6,High School,Low,8.0,No,3.69,8,2.9,No,0,12.4,Quiet Room,Yes,High,4,3,10,Reading,8.2,90,21.63418392718381,0.03895296584781294,1
105394,20,Other,Computer Science,2.4845040169597823,1.5,0.4,Yes,91.4,7.6,Poor,5,Master,High,6.4,Yes,4.0,3,4.2,No,3,6.3,Quiet Room,Yes,High,3,9,6,Reading,1.4,99,10.434916871231087,0.348952965847813,1
105402,27,Male,Computer Science,4.054084485228486,1.1,0.4,No,56.7,7.9,Good,3,Some College,Medium,6.1,Yes,2.95,8,6.1,No,0,7.0,Library,Yes,Low,10,1,10,Auditory,1.3,82,24.729915359893766,-0.7010470341521868,1
105408,21,Other,Computer Science,5.560338975091559,2.9,2.0,No,63.2,5.7,Good,2,Master,High,7.2,No,3.3,3,2.1,No,1,11.1,Quiet Room,No,Medium,1,6,9,Reading,5.9,74,11.676711847692275,-0.3510470341521872,1
105409,19,Male,Computer Science,9.451711152231717,2.7,1.3,Yes,78.5,8.7,Good,0,High School,Medium,6.0,Yes,4.0,7,1.8,No,3,15.1,Cafe,Yes,Medium,5,7,8,Auditory,4.0,96,17.01308007401709,0.348952965847813,1
105411,28,Other,Computer Science,5.911072915838089,2.2,3.8,No,99.3,7.5,Poor,1,Some College,Medium,5.8,Yes,4.0,2,3.2,No,5,12.6,Co-Learning Group,Yes,Medium,7,1,10,Kinesthetic,5.8,95,18.915433330681886,0.348952965847813,1
105413,26,Male,Computer Science,8.303363713220897,2.7,3.4,No,97.1,5.1,Good,1,Some College,Low,6.1,No,3.49,7,3.8,No,2,14.6,Cafe,No,Low,9,8,7,Visual,3.9,89,31.552782110239406,-0.1610470341521868,1
105416,20,Female,Computer Science,7.25358753049548,3.3,0.4,No,64.9,7.8,Good,7,Bachelor,Medium,5.1,Yes,3.34,5,6.9,No,5,11.7,Library,No,Medium,1,1,10,Reading,8.8,90,50.04975396041881,-0.31104703415218715,1
105430,24,Male,Computer Science,8.85359859768284,0.6,3.7,Yes,63.1,8.3,Fair,4,PhD,Low,8.4,No,3.82,4,8.6,Yes,4,13.8,Co-Learning Group,Yes,Medium,1,3,10,Kinesthetic,3.3,100,76.14094794007242,0.16895296584781283,1
105445,17,Male,Computer Science,4.144628874627726,0.6,3.5,No,90.9,7.3,Good,2,High School,Medium,6.4,No,4.0,6,6.8,No,5,10.2,Quiet Room,No,Medium,2,6,9,Kinesthetic,5.7,100,28.183476347468535,0.348952965847813,1
105446,21,Female,Computer Science,4.869536347862852,4.2,3.0,No,52.2,6.2,Good,4,Some College,Medium,5.7,No,3.54,2,5.8,No,1,13.8,Co-Learning Group,No,Low,10,7,8,Auditory,9.3,92,28.24331081760454,-0.11104703415218697,1
105449,20,Female,Computer Science,3.889149848199575,4.0,2.7,No,72.1,8.7,Fair,1,Some College,High,4.5,No,2.74,8,9.8,No,5,11.3,Cafe,No,Low,9,5,10,Auditory,9.2,76,38.11366851235584,-0.9110470341521868,1
105456,26,Female,Computer Science,1.2921818654520871,0.7,0.7,No,70.7,7.7,Poor,2,Some College,Low,3.4000000000000004,No,4.0,3,7.2,No,2,3.0,Library,Yes,High,7,9,6,Kinesthetic,7.3,100,9.303709431255028,0.348952965847813,1
105459,21,Male,Computer Science,7.689508754350626,3.5,0.0,No,69.0,6.9,Fair,5,PhD,Low,8.6,No,4.0,5,2.0,No,1,13.2,Dorm,No,Medium,5,4,10,Visual,1.9,100,15.379017508701253,0.348952965847813,1
105460,22,Male,Computer Science,6.221350378627027,1.9,2.6,Yes,72.4,6.0,Poor,7,Some College,Low,4.8,Yes,4.0,8,3.4,No,3,12.0,Library,Yes,Medium,7,8,7,Reading,6.2,100,21.15259128733189,0.348952965847813,1
105474,27,Male,Computer Science,4.661959176060126,3.4,1.5,Yes,59.4,7.6,Poor,5,Bachelor,High,8.3,Yes,3.36,6,3.4,No,5,10.6,Cafe,Yes,High,8,8,7,Visual,3.5,88,15.850661198604428,-0.29104703415218713,1
105480,28,Male,Computer Science,5.272959680201611,0.7,0.6,No,82.0,10.9,Poor,4,Bachelor,High,8.6,Yes,3.6,8,3.7,No,0,6.7,Cafe,No,Low,7,1,10,Reading,1.6,89,19.50995081674596,-0.05104703415218692,1
105481,18,Female,Computer Science,6.775332086046107,2.8,2.1,No,85.8,6.9,Good,3,Some College,High,2.2,Yes,2.93,6,7.0,No,0,12.7,Co-Learning Group,No,Low,5,6,9,Reading,4.6,70,47.42732460232275,-0.7210470341521868,1
105487,20,Female,Computer Science,5.683007987611743,0.3,1.3,No,93.4,6.2,Good,1,Master,Low,8.6,Yes,2.81,7,5.1,No,3,7.7,Cafe,Yes,Low,5,5,10,Reading,2.7,65,28.98334073681989,-0.841047034152187,1
105498,16,Other,Computer Science,7.24115245806048,4.3,2.5,Yes,59.1,6.0,Good,5,Bachelor,High,7.800000000000001,No,4.0,5,7.9,No,3,15.1,Dorm,Yes,Medium,6,4,10,Reading,4.6,100,57.20510441867779,0.348952965847813,1
105501,22,Male,Computer Science,5.733140983427314,1.1,2.9,Yes,88.1,6.2,Poor,1,Master,Medium,7.9,No,3.63,1,2.5,No,0,10.7,Library,Yes,High,3,2,10,Kinesthetic,1.8,92,14.332852458568286,-0.021047034152187116,1
105503,16,Female,Computer Science,4.9929461114940885,3.8,1.8,Yes,47.6,7.0,Good,5,Master,Medium,7.4,Yes,4.0,2,1.7,No,5,11.6,Co-Learning Group,Yes,High,1,1,10,Kinesthetic,9.9,100,8.48800838953995,0.348952965847813,1
105517,26,Other,Computer Science,6.435339939581104,1.0,2.2,Yes,69.2,6.9,Poor,3,Master,Low,6.5,Yes,4.0,2,3.9,No,0,10.5,Library,No,High,5,8,7,Auditory,4.2,100,25.097825764366306,0.348952965847813,1
105518,25,Female,Computer Science,5.947641807831372,0.9,0.1,No,53.5,7.0,Fair,1,Master,High,7.1,No,3.99,1,5.3,No,5,8.8,Cafe,Yes,Medium,1,2,10,Auditory,3.8,100,31.522501581506273,0.3389529658478132,1
105520,25,Male,Computer Science,9.662192274690575,4.7,2.2,No,74.8,8.4,Fair,5,PhD,Medium,7.2,Yes,4.0,8,4.4,No,4,16.9,Dorm,Yes,Low,3,10,5,Auditory,6.1,92,42.51364600863853,0.348952965847813,1
105523,28,Other,Computer Science,4.582011907860395,3.2,2.0,No,49.1,8.1,Good,0,Some College,Medium,8.1,No,3.85,7,6.6,No,5,10.1,Quiet Room,No,High,1,10,5,Kinesthetic,8.3,100,30.241278591878608,0.19895296584781308,1
105525,19,Other,Computer Science,5.153404130157277,1.9,3.0,No,80.1,7.7,Good,4,Bachelor,Medium,8.5,No,4.0,7,3.3,No,1,11.1,Co-Learning Group,Yes,Medium,7,10,5,Auditory,1.9,98,17.006233629519013,0.348952965847813,1
